,x0,x1,f_1
0,3.232202558909872,8.552951556268194,40.728718346814986
1,5.7278404955862925,6.5790227019348055,47.936397752994324
2,4.041450641074658,14.825607570888392,176.89385295024078
3,3.1732477449534535,1.530672161220421,0.9207677946000796
4,1.354821990083571,3.1331513414225203,12.95587232753999
5,4.688411695999841,2.4196427682749437,10.855242263675159
6,1.5638081689403878,9.796624881980977,45.70301795791839
7,8.376595011731197,3.799374038096732,9.47799718672826
8,9.45494140751544,6.9946615928445945,20.59919493934359
9,0.7516227823866659,3.666383880024041,18.48008121575947
10,6.87587557123997,2.3845437546827957,19.453511525500723
11,2.9334237962935674,1.6556271174645771,1.2250498125416183
12,3.5206684164089843,9.844943841979102,62.65507211759933
13,8.883949574389916,2.072744270229207,1.76853812436158
14,-3.9344591270316958,2.9487354252008027,131.2434023510707
15,-3.6930605044768896,5.530877559914462,67.57266344057419
16,-4.696724038395114,12.314898447719026,25.928720037581712
17,7.489297683219069,1.4565191368959192,13.441584839664511
18,6.672351264247757,12.569173612482059,149.6941482997125
19,8.050182223702288,1.441476118409446,8.142075659884295
20,9.67927513349146,14.646891975200937,143.48221364134548
21,6.987378463250854,7.029768024715524,51.46215731463708
22,1.9221904337939772,14.651416322855058,132.8833611032047
23,6.707937644296832,9.07268279617569,81.72668320005438
24,-3.225883611966002,11.088953690974526,2.3627875037707984
25,4.598815319912857,0.5878168838148101,9.59254897053966
26,-2.8497006888643037,4.242104438646144,54.715116345743624
27,9.17003375574376,1.8029484181975337,0.924508211881248
28,2.8277248262510755,4.442102962832174,4.513570839580392
29,1.219929099857854,1.780915784313661,19.400091919434384
30,-1.0316658184305956,4.76974769090964,23.98789266362028
31,6.61350534151325,6.21394491772005,44.9843397548711
32,1.8422549832482282,0.9622124452317654,13.898208368208508
33,3.526509233029728,10.387081790550297,71.54498084487248
34,-4.718152993454673,8.499021813098627,72.24314499333408
35,4.264532456138156,3.9808423640916812,11.691950247041262
36,4.181435840836322,7.848720802000495,44.13754624569083
37,4.254009953121354,1.4091076613766251,5.776148078982874
38,9.156221177719363,8.639197433342689,41.46451651859858
39,5.227304486552251,13.939442963643211,176.75679512564093
