,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,g_4,11732003902358.605,1.0,-16.550563984381697,-88320009.72506168,9598795255852386.0,-20452394.6454176,2800.237554957445,Converged,22372655180556.0,-23877595.93911679,5003.860523141104,146823.01797781928,99609.96437825706,1834.5992275462233,13892.839833986654,350.3772235700323,63323.939716775945,93817.7690117142
1,0,g_5,388599048210782.4,1.0,-18.426360848759987,-824279.6671126164,1.4467073822688938e+16,28049234.38937751,2911.1172045296084,Converged,175219530670930.0,47762150.16078947,245173.2164621697,9703.508282765457,290651.6730756303,443.6617052229867,1624.7807454399588,251530.94929604983,396.843414859787,268954.5601777808
2,0,g_6,270175563313.54803,1.0,-16.583309432231818,8073111.141664787,1.4197221105471638e+16,57453069.610128924,2858.696256367125,Converged,40084128951354.0,56933285.45943409,77650.74036429904,1069495.3836243378,7779.545366246992,1110551.866112173,546.4978862271,1196478.29149793,1079539.6389039452,355.0918920316704
3,1,g_4,64692276616691.49,1.0,-17.332331200023233,-87989098.74695984,9623924822168078.0,-84538911.38681394,2806.016501746016,Converged,82044553846476.0,-76495760.473354,5062.686211010711,100023.41376628453,103987.75418152215,1452.0406955734363,133651.29119306296,350.7228575596987,128121.91872458962,151117.41801585178
4,1,g_5,728586351962.8905,1.0,-16.83985873983181,244916.13049514533,1.4388061887281238e+16,-121386411.2747823,2912.6277604210577,Converged,66679166026706.0,-122239983.97348048,222477.3707987747,9384.3372902254,248643.56731537113,442.6244747834561,1657.7144776478895,225557.2720776047,400.1130310769265,238457.50290866313
5,1,g_6,7943088001439.831,1.0,-16.828321091978864,7810556.91364581,1.4160557142720528e+16,101478026.5159033,2861.141688082742,Converged,57354605983988.0,98659678.06309626,213820.4122001973,224794.7032161014,8038.228621754549,465842.13118416595,493.82678934924905,502757.1106650639,450150.65503233916,344.62179050278934
6,2,g_4,392143962740.33185,1.0,-16.962171472348672,-87193182.65873462,9540874918044884.0,-203664523.52780512,2797.093702069811,Converged,85701391395128.0,-203038309.5366325,5099.901677887209,211167.35407108304,209354.3536154753,2160.718732485435,11243.980319681832,332.6723484896773,10384.301856257083,110331.55373618372
7,2,g_5,993490092355180.6,1.0,-18.692321717196776,-1416834.5197097985,1.4353314176780714e+16,110458691.69813338,2910.8103381801006,Converged,841774358385046.0,141978369.55745137,238206.08640648573,9507.838708939627,268024.05910685717,437.7684174129157,1616.9785295353067,293886.5380041246,405.3201393129671,310617.01391321217
8,2,g_6,53384425418845.27,1.0,-17.35978412783574,8317366.981486537,1.4211546609944348e+16,10770412.177143313,2860.6410407261583,Converged,27640388148866.0,18076876.80915552,198176.68189760039,212934.49563556418,8156.8878944030985,384723.14544143033,484.93094246726224,417009.2706716053,369212.0737891474,353.81943282541386
9,3,g_4,3705166715186.8306,1.0,-16.21332874486644,-88875928.06293234,9477700402540126.0,66437346.42288408,2805.1668683350617,Converged,15053810430070.0,64512465.46158106,5035.125239636919,112942.9652403935,70747.93935107221,1532.0799221334373,62576.92521411381,365.1009325301308,64825.58706544842,85098.47730115135
10,3,g_5,29031537437.45218,1.0,-17.143211160802732,-1483635.7422801831,1.4333442217477866e+16,152429390.3642832,2912.340164403585,Converged,123629515165562.0,152599776.79988608,224042.58408704677,9343.000009124411,253762.46718426296,441.1664995550178,1657.1156809613929,249954.60534786113,400.83556448486047,265854.18817270134
11,3,g_6,261324340739632.75,1.0,-18.360660512003776,8277634.767855195,1.4210518491905816e+16,8228771.2748925965,2859.6025778211088,Converged,97948261778742.0,24394300.673574,205800.08569736997,218823.88293216785,8033.478400109269,414021.88246026856,495.2188658942027,447400.9738452961,401568.9289087908,349.66872548419923
12,4,g_4,2560333911331.344,1.0,-16.190758595359426,-88059755.63784948,9621494993552340.0,-66837447.51567577,2797.710281799561,Converged,15622859370048.0,-65237343.17178711,5126.937886870463,212747.01554258706,259682.5054226063,2226.3105485837755,10816.245622943023,335.65708160677855,8683.34950439369,114106.23931234561
13,4,g_5,220069649072723.34,1.0,-18.140645945012764,-109144.3771490133,1.4454738605761128e+16,-80779106.23289949,2911.3822468111525,Converged,99460542814420.0,-65944361.574742295,278737.3270243554,9328.876161466174,307236.49630061706,447.2569123508787,1622.5927805542008,294843.26167683146,403.8050503480649,312652.1383270181
14,4,g_6,1034007590267029.9,0.0,-22.180739093146066,8959485.266511366,1.4158109577593776e+16,-51863949.67649324,2856.612514290529,Converged,100567242574732.0,-84019938.0809418,199205.31054483482,208767.37886083403,7545.933020251733,365825.6465752624,537.7551758485424,375333.99713766563,321862.6851986593,353.1231040954049
15,5,g_4,2651086718869.741,1.0,-16.638588504468892,-87707986.79720597,9617745632579074.0,-119557674.30591066,2798.638491474271,Converged,42336943377806.0,-121185890.11435552,5083.874259901539,141888.2276314751,143986.67493891867,1922.9587463189225,12633.69607093593,341.533979976136,22124.845284764808,86774.98164135568
16,5,g_5,590772631411363.2,1.0,-18.42536528224278,-837688.9130875205,1.4465742040833244e+16,25588402.094944485,2911.019970637373,Converged,607827261473452.0,49894216.86037383,220861.4583274002,9394.214000014656,247704.95062442537,444.1818015220346,1676.027591727905,199817.37133572038,400.6502064245935,212019.695132901
17,5,g_6,51455062253080.74,1.0,-17.348247063002905,7888775.6288437005,1.4173790435310598e+16,79049687.66470686,2860.6443749070786,Converged,122382489346452.0,86222906.06742406,208928.2335715214,221390.61037894644,7919.671437515028,457087.7809779072,494.4199631266588,499232.88310958724,457929.5894750079,349.6702697989588
18,6,g_4,244169904.83045962,1.0,-16.356446318311626,-87027195.4196943,9498034322525686.0,-229400532.29558203,2797.6360573183856,Converged,25635674835794.0,-229416158.2325085,5105.373677631025,219250.45099409623,226522.05531080658,2166.870262331876,10981.44866819807,332.31005207894464,9930.457311652397,112963.52730626018
19,6,g_5,13684156719211.322,1.0,-17.099944773793784,205457.92832626525,1.4397478874729778e+16,-112266897.99995403,2912.364046754897,Converged,98730080626056.0,-115966108.28313763,238826.72971619916,9370.639417008366,262510.97810938006,443.85698317653674,1669.599753713671,234679.84668289966,396.99091124112357,247358.9048507171
20,6,g_6,556962504571797.25,1.0,-18.465079804112918,9901555.421795318,1.3840923928995588e+16,-210209033.25734192,2859.4538409802294,Converged,992190413922650.0,-233809086.32024407,212128.62974394087,225338.93604212263,8020.859441870569,414992.4933103557,490.9084045976944,455564.50234388426,407649.4783169431,342.24273214460294
21,7,g_4,112468097557159.19,1.0,-17.674709973953853,-88417748.92381677,9584577814976998.0,-18851014.64089401,2796.155893392987,Converged,67278357623702.0,-8245916.925306512,5123.650177583233,213732.63746539503,286967.6588159638,2196.563453212677,10989.694987756457,331.9173419710376,10135.333312531815,185508.94051951976
22,7,g_5,63364503222221.22,1.0,-17.736006404655658,148772.83019871352,1.441013515960918e+16,-114913357.32173598,2911.748134597833,Converged,334932383358270.0,-106953174.96062005,223078.0690755485,9342.881445756284,254961.09016478676,443.897172911597,1672.155388214295,264518.13579825923,399.31079708226497,277975.2948423378
23,7,g_6,16270142830104.81,1.0,-17.013541054076697,7197196.453193913,1.3988886895995256e+16,200230220.7390033,2858.248179600271,Converged,77300926983166.0,196196594.2280203,80772.09246060623,822153.3679466005,7738.544468609838,895500.15412511,542.0590210304072,981101.0357608756,869080.2162619913,354.1710766147929
24,8,g_4,955090789029.2653,1.0,-16.565490509584375,-87602867.97186702,9608935348235540.0,-136928790.64484638,2806.2999381522095,Converged,37975166486082.0,-137906078.10973543,5031.25977684497,107036.29222039258,101228.39675813446,1446.9420187946616,109614.09060238258,354.635228802019,102166.62684520525,117699.42426493605
25,8,g_5,1158504481778816.5,1.0,-19.23314347905018,-714699.5127018923,1.4475934018201874e+16,-4040887.245826558,2909.7493099033145,Converged,378427527021808.0,29995923.441704325,10448163.468540832,9539.906531981564,145803.13259298264,424.8064012226336,1783.4868656450933,117068181.92781648,413.806159388991,22350687.841314465
26,8,g_6,23759229208402.223,1.0,-17.295298914794962,8943362.586169789,1.4161066143605242e+16,-86330774.56984012,2860.6234149412794,Converged,141753592328280.0,-81456430.59260562,211327.75600147026,226000.10428692814,8128.933158571234,406136.65896614885,491.92928012321875,445660.1732764513,393554.73786784086,343.6285917681422
27,9,g_4,284767772131207.1,0.0,-23.112835031372654,-88446628.11702694,9579914396022906.0,13126516.307938412,2801.3150729782433,Converged,20749221190006.0,-3748547.310644102,5070.693780209279,109954.93193335038,120365.6768760648,1331.6509141836596,119962.44557757529,378.3213216447501,111032.75913354954,129386.72418345821
28,9,g_5,141717344676491.2,1.0,-17.737696581558946,173097.7649748178,1.4404826821743952e+16,-98918600.44122267,2911.3260853846696,Converged,199718940655132.0,-110823109.86733894,200611.52786600846,9330.344007478625,227715.4056477236,456.46073409427214,1575.7502738826154,25757.43810629002,416.2207316598355,214606.2800442696
29,9,g_6,146608205638798.6,1.0,-17.745486389353207,9548320.51640345,1.3993134139254756e+16,-165536556.06936955,2860.172689002552,Converged,114064163531444.0,-177644743.61494377,212757.61396949165,226702.52496483884,8175.133799081608,499645.5732197178,493.48885014001377,531832.5420212854,480920.10180941795,339.9097107680369
30,10,g_4,777442362409.5851,1.0,-16.340856702054158,-87751726.62871158,9620366550463572.0,-113354352.61656816,2805.2243485648414,Converged,24058803131490.0,-114236079.53711079,5001.657135946544,139274.72514696757,70511.14632023762,1542.1652376717698,70166.73784628847,361.25002498622365,72589.84563569714,95167.83253372529
31,10,g_5,106818852894081.67,1.0,-17.57098811846044,-1388036.910640013,1.4361440358193452e+16,147734875.09887955,2911.8873886649058,Converged,113765214918188.0,137399554.45101953,227904.95438211501,9356.961775942389,250651.208518652,443.6020582965403,1639.9684821634164,245870.90991731038,403.14845415848055,256988.44145278467
32,10,g_6,6047818924241.787,1.0,-17.137934009263688,9296366.759281656,1.4077305228948146e+16,-135124859.8456783,2860.7978665115975,Converged,116152246925924.0,-137584091.2142652,217185.18325269953,230318.35504181864,8139.510318607329,430475.16809961665,490.35081208588343,474139.497496917,417646.3096282736,341.6047285446452
33,11,g_4,10076127568872.037,1.0,-16.716085356061143,-87937857.66219,9624682225137132.0,-81460234.13250455,2797.971481702093,Converged,41214621826288.0,-84634525.79661988,5118.409975503311,145971.0647133714,165650.13189563452,2043.4251508741884,12054.987281090098,345.22035445250185,11565.669233410585,95908.8784669986
34,11,g_5,3424447326536.742,1.0,-16.790963487079292,-1099557.6368121959,1.4428199787009846e+16,89680833.62837423,2912.6759529692104,Converged,57603307930158.0,91531359.85800102,210672.7337882045,9398.859526483413,236204.83813401085,445.3583902343552,1663.874691574034,235534.2036451279,399.2418542757043,247424.518708473
35,11,g_6,1369620033788.9785,1.0,-17.08597689600606,8262966.932080915,1.421001127620833e+16,25556175.534347706,2860.8660834866528,Converged,108905373307952.0,26726483.20064276,212082.82720136936,224206.3585297587,8123.131264812018,405460.04370253877,493.93306059688643,441062.40012092335,391251.4028480255,342.936508911254
36,12,g_4,181124330567394.4,0.0,-20.009737396562045,-88410705.57350971,9585774951594686.0,4016253.0203879625,2794.5012210374803,Converged,24657937374114.0,-9441990.942603435,5087.658181669287,177012.45129953913,189232.5128232292,2006.6471539570007,14052.59008946189,343.8009497507582,12935.76165818497,97888.59097785337
37,12,g_5,855247854702157.4,1.0,-18.871318881548728,-197781.58584814036,1.446515247890341e+16,-22606390.433133382,2991.303489151049,Converged,2926229465753482.0,-51851011.38643277,8477.483858798745,7600.994936545141,7800.1875172740165,756.1003974685893,1787.9230286598631,2106.0344242263595,651.2355565279031,2177.6119261162303
38,12,g_6,1850618700030001.0,0.0,-20.898994096288042,8694883.389280207,1.4196112402018276e+16,1070623.8045729473,2857.023227078949,Converged,275828428121724.0,-41948194.1711688,214878.97534769817,234744.72530790843,8362.215781551651,415368.8686174044,494.21524589318625,444505.7224750628,396427.340829513,343.1294069793569
39,13,g_4,81036095095156.23,1.0,-17.46724870973107,-88800574.59132455,9499896033040064.0,43536325.79664905,2796.9950484528727,Converged,121032563541304.0,52538330.85636526,5106.7688246485595,155869.70604345572,182760.40674101992,2127.0948796790203,11748.251524072642,336.4479096774472,11380.636983380597,96565.08970172114
40,13,g_5,158239700203486.4,1.0,-17.76794757054867,482033.50290886377,1.4320979359109892e+16,-172520976.97025034,2911.7164699807645,Converged,170896611348050.0,-159941640.73166102,232831.14784141697,9541.663197207825,255037.67373855328,437.6109593755055,1641.671377064747,233120.59257245518,402.3477974995927,247217.02728606906
41,13,g_6,167258691859401.44,1.0,-17.79421995578518,8772616.458764218,1.4187272295795666e+16,-41374941.47481046,2860.16290083294,Converged,167317750920566.0,-54307794.67352115,215564.10180395577,230521.5414311908,8287.00004685195,391131.7225167147,485.01259925521293,425359.8042846993,379691.1960000767,344.16776109193916
42,14,g_4,422148488556.35657,1.0,-15.869802756709692,-87078145.51045592,9512090933180294.0,-221987024.66191137,2807.2352561865623,Converged,9254324762922.0,-221337295.11159343,5072.25451382169,90376.13037892175,98059.40044936229,1447.3060569735253,94206.45757907118,358.0700933564503,85033.4185666812,100226.4074751652
43,14,g_5,190344242095687.3,1.0,-17.864332432465922,212465.93148347802,1.4395842743610652e+16,-130876918.84058094,2911.631951251111,Converged,164765374074464.0,-117080388.7661134,217839.4195710124,9408.094950265373,244046.52604203217,451.11749854103545,1637.1642685245654,258918.51759826273,398.16033745359397,272003.76532220736
44,14,g_6,5875917370127.408,1.0,-16.557334772262074,7497564.711335082,1.408801274065206e+16,150849473.12325838,2861.407143511283,Converged,31859639111146.0,148425443.96292895,188725.0959801241,200362.40064216626,8091.177675404543,419000.709027338,499.2807769122259,452793.45024048537,408904.7780727512,344.0906787509526
45,15,g_4,20048837444830.586,1.0,-16.77172571160312,-88008565.47314203,9623416410664892.0,-77876491.67597578,2805.284214773453,Converged,30454362407630.0,-73398898.85786128,5069.5034757245485,118321.20281402957,63756.9879190967,1521.572493147889,99495.86317517213,366.9306021747832,101974.08335071064,127285.12601827309
46,15,g_5,891062122796681.9,0.0,-21.207704980658747,120570.09345841571,1.4416048998440168e+16,-72618302.592838,2908.7587417030427,Converged,107794781992046.0,-102468966.28389657,348949.2366947346,9244.453932603383,390311.07853004214,427.18986415730325,1768.817225329187,372952.5891875016,412.2611564248578,391676.1319801635
47,15,g_6,490840971311.23334,1.0,-16.19012238183245,9281085.393240115,1.4081756932930138e+16,-135854954.93716416,2861.7080066674994,Converged,17883895314738.0,-135154354.50088736,205936.57738801208,221629.2252322635,8115.174023783984,390159.2665428325,493.4126905161988,424245.0612385268,373372.04971065605,342.4208616448465
48,16,g_4,69384615045797.59,1.0,-17.835090812846907,-88019853.5988427,9623063306056112.0,-63260376.4817764,2795.9791614103847,Converged,22456831157496.0,-71590119.27767338,5108.482979785774,205956.6540496763,359587.77074947476,2265.7699915441926,10464.776133425961,346.3527590519301,7450.111951700499,237718.50100649422
49,16,g_5,254085591786.6607,1.0,-16.868695219101074,-1200152.3163746095,1.4407944653903794e+16,107021619.5756126,2912.1481764346154,Converged,71159340788068.0,107525688.61035553,200938.53222458772,9245.643321229336,231936.0309962712,473.1678006543699,1592.5161089360454,20906.766010687053,418.5734470258906,17348.976098981275
50,16,g_6,1986516744697.8438,1.0,-16.50190894747899,7569377.739597605,1.4107428526741616e+16,138416605.80897218,2861.4397756141843,Converged,32243273364544.0,137007167.35884467,214021.61519438692,226900.46922272912,8115.263656445228,398922.0440680292,492.2079623339712,431857.8755239864,384220.5177531004,342.23853415949856
51,17,g_4,56920592605872.445,1.0,-17.255920841260572,-87615946.85105358,9610224769021968.0,-128280361.74618669,2803.5730396622757,Converged,59908040108634.0,-135824935.4654814,5070.623087738826,109710.55845354327,65352.36120184767,1590.681705872279,48337.72727856099,372.1475337362973,57467.21362008054,79960.45335097976
52,17,g_5,17705749248393.027,1.0,-17.328193263211297,-170411.52916886078,1.446220510133625e+16,-60410691.28375489,2912.117390356033,Converged,160297738919430.0,-56202871.27234839,218451.32194439584,9405.182764406116,242396.71211077066,442.93767581385714,1664.913088473438,217734.00875378997,401.2044799649911,221428.21332661287
53,17,g_6,99108483117410.5,1.0,-17.610677773073764,9132344.378455682,1.412118547968451e+16,-121458920.92302842,2858.000417788772,Converged,59429334146592.0,-111503596.56279734,212640.14356369793,454980.97132818575,8432.174147017022,87040.77703831793,484.57881510746245,134224.6467673037,23323.977573159864,358.7280027690944
54,18,g_4,13962915980171.188,1.0,-16.91346054116314,-88893707.70303468,9472199674211262.0,63600576.4233184,2805.8841336210317,Converged,62455722195128.0,67337274.96349677,4977.040384853491,110019.00549386234,111355.2792211363,1459.1218779689816,91920.71678392777,350.62057946133405,82263.38764545762,96657.47633128222
55,18,g_5,7060816463563.838,1.0,-16.775900555478636,-1252205.8937297107,1.4396191645660708e+16,118459656.97908929,2912.6701223076707,Converged,51752253192192.0,115802437.29235584,228521.51473060055,9410.397744661796,249570.9358834807,443.3159791292992,1645.844040446462,250993.45219629369,400.0210131554965,262643.15892314486
56,18,g_6,1910975982100.1057,1.0,-17.60063345157963,7647389.68271357,1.4126650176757046e+16,123220887.03811246,2860.3202906564975,Converged,306782686084090.0,124603267.58705696,214345.84671900535,229082.18169499846,8123.512283945188,427402.5747502505,493.0398626615244,464815.67573006236,411027.4701238643,341.81756844009806
57,19,g_4,34413852002911.445,1.0,-17.3290585414804,-87985872.1936446,9623994703077862.0,-82856147.87512101,2797.065772196306,Converged,13184483418818.0,-76989815.80108093,5231.907399853066,140824.90347418978,414535.6670970581,2191.2848843950474,9809.661306858972,351.5959177759018,7681.364727087658,117503.78321519535
58,19,g_5,3876325690479.077,1.0,-16.518913500460865,-1563906.0870361985,1.4307674617222704e+16,167331605.26627308,2912.9562908272837,Converged,31352425471494.0,165362766.6008464,226138.61717693298,9356.445975235327,251086.70608592054,439.5080359712385,1654.1257227443457,238372.8528819032,401.76555327961745,254305.15602629093
59,19,g_6,214168079137589.4,1.0,-18.52510534429287,8713735.291476281,1.4194146073612026e+16,-30311206.52144763,2859.5857809909535,Converged,62003681775278.0,-44945689.05885186,245713.61995123385,263975.80997011013,7968.322985047762,487647.96502713946,479.03617402673683,529327.2287247481,471462.9687135079,356.6864405055619
60,20,g_4,2130146419595.4534,1.0,-16.11859254050441,-88088155.60900098,9620073084425354.0,-59272300.31111898,2797.9891396875605,Converged,13625638522328.0,-60731802.42471644,5141.028745401057,161215.45251074695,233127.07220851097,2155.46395480382,11398.902698145224,336.7238880141919,10100.586329001866,108455.85041040099
61,20,g_5,447273428174.10205,1.0,-17.867386475715886,-1798065.1040010562,1.4220727325672188e+16,203262698.8915069,2911.1951994469878,Converged,525854313478436.0,202593913.8526685,195924.7981323982,9155.004094654132,232941.17287256927,471.5092152513515,1604.531391477994,21368.961263002926,417.2442428871324,16832.850609127076
62,20,g_6,895987202110.6328,1.0,-17.59514692007821,9782378.071108634,1.3896740975832932e+16,-213913325.76380748,2860.3025776411678,Converged,304433455990978.0,-214859891.76896012,212066.9279599984,227369.39944098348,8091.038025296524,446250.7997701177,493.11410350096116,483663.8914602689,430406.1500895768,339.35788359328166
63,21,g_4,414605356884.7228,1.0,-16.712850726592265,-86932177.02498797,9469491155794696.0,-245187903.13686225,2805.4155508095873,Converged,51873635165332.0,-244544004.5758414,5054.4512539594325,118263.36760235975,59314.60216309657,1512.2841298679182,102673.81740988036,369.1339788310847,97321.98885707195,118207.20341520579
64,21,g_5,12847111907067.555,1.0,-17.320402092922375,214444.4225309056,1.4395371927110414e+16,-113814781.33915494,2911.645140172456,Converged,162883106069348.0,-117399068.1450715,321344.57863927557,9355.991537349148,169554.44559712504,445.64141031119493,1663.3324396766031,59294.97036202532,407.58313311553104,82032.9268307507
65,21,g_6,535119818965656.75,1.0,-18.594120024852945,9146422.57335821,1.4117766294433382e+16,-90603421.68569574,2857.865579554212,Converged,238254204070202.0,-113736078.66594028,175942.86006934667,428142.8296402762,8186.026917119897,662491.6591538814,497.694762518033,701811.0795048084,597987.400685979,341.8083157955913
66,22,g_4,1657479070.7446632,1.0,-16.036132685720343,-87554834.40185535,9603740924877144.0,-145492807.5447133,2797.846694055888,Converged,13507491817646.0,-145533519.6936463,5140.399891094233,182037.40529196587,289747.9400459788,2195.773235841985,10912.816995228537,338.3627819810606,8532.878493830123,114942.78802647146
67,22,g_5,31336352838863.195,1.0,-17.001434797665308,-179979.86239703995,1.4463262612744592e+16,-49083785.21479692,2912.4795639387175,Converged,49357006533060.0,-54681673.46295472,185510.62197225663,9270.080908071877,216546.05828242714,475.83720245042184,1724.2842524553446,49012.5376377604,412.0601847882642,10352.81017644209
68,22,g_6,218241060299.59485,1.0,-16.47980710988843,9323931.2360404,1.4069086316519126e+16,-141499668.9009635,2861.4066752540675,Converged,32590458662520.0,-141966831.67805472,208354.30611577755,225121.49862903237,8088.333600808543,446896.51874237094,492.5652362040938,479108.2284803338,441934.01562806236,342.9240271174911
