,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,0.4029102934741498,1.0,-1.0753470209783902,159.35097175443036,164733.9162815916,39.71737305711679,450.15596379716914,Converged,0.8521395315183327,39.08262090590015,0.1675528124784626,252532.5693633753,276688.58144310483,2572.51881418171,129798.61647602911,1587.5845842246233,2819.9673322815775,349367.8022467647
1,1,f_1,0.024987634429438542,1.0,-0.05135295355956471,169.82257504876966,39364.27595659294,17.00674322956243,315.698074478576,Converged,0.1491675631114049,17.164818004366758,0.2383454999016927,383015.6271029682,414777.7945398758,961.1129108583721,73711.09659101197,906.4820584167439,2966.3796111546653,70278.67972128134
2,2,f_1,0.1124106474397267,1.0,-2.1828258720955347,150.82695941623533,15484.66351673018,69.53369508834803,454.4279972518848,Converged,12.41268041108924,69.1984181171142,0.11401806462927813,154680.4356154283,168566.80284150725,992.5351687404171,9209.053277911053,704.9981777125622,1801.3251711795124,124264.19853286426
3,3,f_1,0.07068067803788655,1.0,-2.0823941851513807,97.75987784054712,1441.5105177106107,62.20757127835528,511.78464942302037,Converged,10.175318339062642,61.94171289869068,0.09038317184648562,41753.923969823314,43825.05329620952,299.37681264040435,12225.345054809677,283.27547493995587,1400.506961940968,10106.306007871857
4,4,f_1,0.8929686382628093,1.0,-2.083606422909957,99.7688877874054,1601.6567912266933,31.790587222410338,511.77726508546937,Converged,9.33403874773012,32.73555740091483,0.09359637860824781,41858.43143634732,44162.41047138736,308.8863477542673,2769.9639944567657,293.5723327727523,1451.1227545106071,10502.791970318203
5,5,f_1,0.27081171316243713,1.0,-2.3755686427419374,93.00335240629005,1085.3702134530804,66.39049251684892,536.6270283632284,Converged,18.1439005725847,65.87009678938526,0.0756498108171458,40730.7206356251,43032.4069864925,254.26770247806775,1055.993115685643,236.68984203491857,1926.3152913651268,3211.3511596864155
6,6,f_1,35.90360920728696,1.0,-3.2928750055634115,97.55193120137153,1457.124986999367,99.58115404769532,511.3966561292357,Converged,68.0534440782526,105.5731160975824,0.09076474648580775,41705.05216563631,43791.14810069074,303.22950921992077,2329.8581615817134,281.59605034200285,1413.2197521277972,10548.434494959083
7,7,f_1,0.7427594821158553,1.0,-2.6047122359458714,100.62828189265072,1136.8308271061974,17.140202358231605,512.2476611690023,Converged,28.370990460153507,16.27836740760831,0.08468727968500883,41811.59472196287,44258.5418437565,310.88719013467943,5468.268485055323,265.2081048001004,1268.499840347436,6513.484021939734
8,8,f_1,1.183694604108549,1.0,-2.7738026778455254,98.08893163012314,1498.396212809006,50.83467339810835,511.5483592528216,Converged,39.64116308707389,49.74669609866293,0.09132612029896015,41787.516950282254,43948.72426487506,304.12639054157677,2525.1989990527013,287.0052893490217,1423.8263333369598,10679.464447695213
9,9,f_1,0.020655352290204432,1.0,-2.514581727320087,99.21044587245824,1525.7853826123496,27.138209018020618,510.8562026507259,Converged,24.29902776129893,26.994489317595782,0.0920612662632367,42102.93426627089,44345.782649230874,307.8917721215259,2828.670343101379,291.9549637169672,1427.3185471142365,11119.579846056376
10,10,f_1,0.25176875650156993,1.0,-1.9230733344880306,101.57463847842513,1705.2621904256202,65.59227079220477,510.0195951615313,Converged,7.194187942170402,65.09050515318435,0.0955791715652195,43000.09342183925,45374.20263442613,325.6889251927157,2915.6240594327187,301.28431562971474,1471.820099973718,13167.631509821193
11,11,f_1,143.89347599921365,0.0,-6.752250464528091,102.07845926171115,1848.2520036859646,180.8007599261897,504.5341773428129,Converged,16.20144026523053,192.79632060500808,0.09938274749843676,43490.39190485383,45959.031262953315,334.99437203623256,4143.346898911677,317.65001272435507,1583.64757425013,14335.582663238029
12,12,f_1,0.6904923500410184,1.0,-3.31608344201607,108.29444179817301,1684.1255307435752,19.69818498461541,555.0615853941697,Converged,120.12606744914001,18.867226291273184,0.09061142756994361,40624.14124452595,42649.44916202386,371.078704097618,893.9018754205924,248.63276578115088,1589.8510351290513,2197.345521887268
13,13,f_1,0.7637321645441972,1.0,-2.3959876742616038,96.86497276284591,1247.3133021924732,35.72045922279262,510.03172233733324,Converged,18.404616130912245,34.846541512396385,0.08621311282973351,42350.10478427277,44553.51719716452,282.3947932088043,2275.321747827489,266.30773069263626,1337.5811013878815,10031.754228509997
14,14,f_1,0.2063010075071137,1.0,-2.1403578162654835,94.95396155747098,900.6261794057449,79.55964258482342,520.7479568961332,Converged,11.297457853325568,80.0138462918835,0.07507475751979205,40986.80161718175,43221.28306044385,239.66893969335163,1962.9228470029404,245.29471464608187,1144.137269102065,4481.62360534411
15,15,f_1,0.37790249514169666,1.0,-2.3401801590731965,102.7174913093928,2035.7838213828402,66.74006469264305,506.3459774800133,Converged,16.77613011814401,66.12532694763165,0.1014194566123273,44749.48690234644,47590.62717510016,350.98932646919826,4199.654211382777,323.6510628090125,1526.653470590679,16134.70170621811
16,16,f_1,0.0021114890373755348,1.0,-1.7962864577388007,89.06930805687739,711.0888199280815,93.59572278564423,528.5799137020397,Converged,5.779577093631133,93.64167372728176,0.06532136013188561,41021.07127745136,43143.73644173748,230.86442042339388,1102.9928122056458,265.7093179128341,1461.8970899022886,4105.530074548051
17,17,f_1,0.042605324791660716,1.0,-2.086157421650904,96.60269034204426,1429.8306743474498,65.32871620198586,496.87881822997866,Converged,10.280960373324888,65.12230562863347,0.09234984747762198,46365.11558671753,49131.22916190094,303.8715935659122,8163.210685096572,283.41865540557166,1433.897147830162,9040.123223873126
18,18,f_1,0.0722706071875792,1.0,-1.5443321332722753,111.54057403342748,52207.41887754023,72.44201091917355,489.68422007425943,Converged,3.4200520325175603,72.17317898805751,0.13141935850246592,143605.03576443047,158957.02582142202,1854.5051954047567,61624.94332947605,888.6036205793184,2779.869288336471,249016.91720895565
19,19,f_1,0.002624311111389834,1.0,-1.3346396237468547,104.9641265814223,1664.8382412659341,99.9606893522107,433.03753330701727,Converged,2.293910831102721,99.90946132168648,0.10667499143351204,76722.51149359293,82416.99943784955,353.7775052103874,6901.037415382454,353.0250448042721,1407.463243877899,9509.254007992487
20,20,f_1,0.2427090542326528,1.0,-2.635415849139633,99.29228601002849,1586.333133289439,78.05968528557561,510.3425626262281,Converged,30.724336537298086,78.5523403923518,0.09308700284010962,42231.889418513514,44808.911536099935,314.84584008481255,2263.7517316030335,294.3068967353031,1448.2412648086338,11646.07712216183
21,21,f_1,3.6622254382689365,1.0,-2.9448076041082754,100.88185914558848,1680.2973361499317,88.93224896578113,508.7743892665959,Converged,53.70733527839025,87.01855477958811,0.09528265051167627,42740.46043969015,45043.784445169855,323.91609487593087,39039.51253351495,301.50620621157714,1465.4544385081335,12277.73894797206
22,22,f_1,0.14865273178486263,1.0,-1.4363012914556472,106.9564850669292,1902.1032645267758,122.53125780903004,471.015872771029,Converged,2.661451100958402,122.14570271337591,0.1047574890032249,57159.63929484277,60986.47269438626,353.7634830681316,5928.678887957307,334.96613685739936,1550.056089812706,12884.71371255755
23,23,f_1,0.10255702852798884,1.0,-1.8789412055179286,100.63818474867915,1735.283599042957,67.10534485822035,508.90133394031074,Converged,6.717651038394706,67.42559012130474,0.09616471378718179,43373.39317994522,45716.27213514759,326.8524230608584,2558.572200887104,304.5853586429824,1482.7739054622236,12960.392700080654
24,24,f_1,3.7809731967137523,1.0,-2.9128759077620443,66.6582318724686,1886.62136701249,24.14320612101845,578.3299252509589,Converged,50.01256552587165,26.087678593622204,0.09194910622419754,40744.81847472682,42898.61155796622,359.16812042233244,599.3436374120691,327.1096378285413,716.5399688725237,1875.4168795876096
25,25,f_1,5.067175467157783,1.0,-2.5755653502577696,91.82230007169105,1549.5670951883178,108.5411787989623,550.6864767342693,Converged,21.768899260446005,110.79221755188456,0.0842226823219607,40599.64164808616,42992.339253814636,275.2015662031458,948.9995523677333,268.0637612816812,2127.113595526465,2465.353249761525
26,26,f_1,1.4009769401869292,1.0,-2.895322671200657,98.6935000970085,1701.7940597771112,45.44744994294882,558.4079738536802,Converged,50.65880857237198,46.63107866015153,0.07952845655180435,40566.590870337495,42993.88483403115,387.56930353403067,479.9712935195156,259.74600390605264,1568.9187896032295,2177.638146366831
27,27,f_1,0.3743566509035801,1.0,-2.068845431420561,98.11264324147614,1502.8579933570425,41.09937724750561,512.1365970180378,Converged,9.59056646021827,41.7112241653728,0.09145019030297796,41915.421649380005,43931.79013256388,309.03042410100835,2137.5069789632794,285.6550087232148,1411.776031257312,10442.789425277148
28,28,f_1,0.17511760620757588,1.0,-2.172377703418993,99.63204523264307,1359.8677793043553,74.89560836727918,478.63551399980776,Converged,12.090186172241602,75.3140789232417,0.09317232000560344,53218.02462345806,56470.97827792788,308.6371234300502,4328.9332793657295,299.6807826762951,1393.4743505829967,9038.287956430815
29,29,f_1,0.8230911293648472,1.0,-1.7128367581134891,140.5031114076099,18312.583855245506,101.08009411909265,391.3444843390219,Converged,3.97853410040625,100.17285042009836,0.19585508996526269,151809.39566581714,163563.10838907075,824.9135284164953,30570.67713832356,764.0983879664587,2406.4463349975927,52675.35790214119
30,30,f_1,7.265157312537726,1.0,-2.944001084958874,99.38077776206978,924.9553111703012,23.56071572363139,517.9685972368311,Converged,49.58020592564969,20.865320147368468,0.07621756054011046,41175.43202630159,43425.296106980066,314.35254676603097,1661.3761839338254,195.56503949056977,1010.382195094974,6817.115025622134
31,31,f_1,497.1879385246454,0.0,-16.443111823363232,241.83947994448886,204475.67154364003,215.6521328493493,457.0031584537267,Converged,17.64459513881593,237.9498443580366,0.17683291954812191,223202.58959316477,218206.30202876255,3311.90469814232,27637.88842756404,2311.663298579116,3450.3758408600897,385634.3714297237
32,32,f_1,0.5991290303135867,1.0,-2.5606588812781466,99.99068970930848,1550.0646260090957,20.803560906994306,511.7340813881633,Converged,26.06130048238674,20.02952665044387,0.09263831394038742,41571.499916567744,44125.11944546278,307.2262906320374,3120.744720307783,289.5075199035937,1436.9102961303106,10729.755139202063
