,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,g_4,69213927041489.164,1.0,-17.5865001546826,-90973813.71116841,6881201156553182.0,-135071283.58358085,725.0367661880492,Converged,218675151863261.0,-143390774.37578017,5579.476727371186,2275858.081063536,2437337.0722319433,1343.2537575606993,2409776.143696898,315.23878470615097,772432.7723445628,2244593.7110329503
1,0,g_5,1835615916897041.0,0.0,-20.255035667854735,-15708605.893464582,1.6200419379287246e+16,100871537.80259804,728.5399929199501,Converged,355144227398152.0,58027449.33175949,159227.07966810663,16205.561960406578,123270.66834761323,1016.2884119145014,4426.899105898327,52484.35768669155,369.15494316808855,43582.81996762238
2,0,g_6,1274133616083.4517,1.0,-17.53172696193956,7165198.598291789,1.4125173723995056e+16,210283274.07647344,727.8739775246582,Converged,267680965814588.0,209154498.8038512,4665838.809444934,4744251.304452232,5258.619123311869,6643190.84253192,1014.0861834848613,6610747.472346564,6910095.465226517,555.7094126617378
3,1,g_4,229945618102570.44,1.0,-17.954255804221432,-93453336.03171171,6895198907503951.0,-31517765.110861287,724.945219723449,Converged,216787897103056.0,-46681722.97490755,5207.273360830026,5504424.606424529,5664364.873940809,1296.723553670002,6237794.809309367,340.46208063363633,3415940.692635462,5321112.718704454
4,1,g_5,180768406728457.8,1.0,-18.220647034453,-12614605.201325094,1.6273327743837518e+16,-49371276.78464303,729.7863728890325,Converged,64388618607630.0,-62816290.98056182,30630165.3878697,12616.415548298757,25438406.195309665,888.3348483100864,3773.679429750975,2584823.9822551752,415.0631853390103,2470718.4894037074
5,1,g_6,760888900248.6213,1.0,-17.22320257675649,12781113.754074322,1.513234280302705e+16,-8994112.935635222,728.0453190299063,Converged,144349263712834.0,-9866402.394615795,7993792.9031238435,8841594.557762412,5392.600449280712,9111258.932590945,1035.936195198945,9229890.555638906,9045677.024667129,560.0421081089224
6,2,g_4,147243488071736.44,1.0,-17.807346732239708,-95219738.42768438,6605199658353191.0,10066274.717193767,725.2717813114889,Converged,271203269627629.0,22200667.494409133,5298.67508982675,2509452.0735853263,2769932.807633069,1305.2840552288292,3294234.4646529825,320.6952324340189,365519.3763889136,3397142.7694283035
7,2,g_5,703329351608693.6,1.0,-18.59008321502337,-16176188.330705259,1.6122718120436474e+16,102783642.65971869,729.2317225076299,Converged,1300357228698366.0,76263285.35426947,210013.30972777307,13750.024789680896,154859.889936392,859.6034452370786,3993.6210902896455,46125.35121241753,409.8661180530996,44535.63363538408
8,2,g_6,76587994092476.77,1.0,-17.59988959816923,9296447.478307094,1.4804461427928572e+16,134787637.7335225,727.7056586998801,Converged,216344344259170.0,126036181.04949117,2584102.4331386792,2725220.422983247,5319.074327817168,3173997.4397221263,1061.089216964697,3085696.480288144,3269438.5131885884,555.2533889219061
9,3,g_4,41143788939491.39,1.0,-17.66046779289335,-88803459.91024661,6465270320642709.0,-221618447.2263973,725.3791462841513,Converged,303883395357679.0,-228032789.6665459,5536.647329976188,119387.35004557583,116284.59543097862,1537.522660586337,53514.72713575032,330.83826554295007,44049.34853057121,6637.00767169793
10,3,g_5,10766443492180.152,1.0,-16.900461697964424,-11038557.077076307,1.6016746540423768e+16,-127385747.23934726,731.0014738402966,Converged,64379184594136.0,-124104521.32634155,208603.71069831683,14195.32034387905,158879.28655302408,851.4553302684412,3807.7837896898336,33443.892552915044,402.7046201921557,38248.975621478545
11,3,g_6,162637002278363.53,1.0,-17.781782760944385,15013442.042917613,1.4831900219872928e+16,-109679700.85470608,727.5318596967439,Converged,150389134603868.0,-96926779.5314028,1507591.466091921,1590553.862002239,5256.870426837315,1714822.8136941928,1072.2031266395638,1757533.9218089387,1773341.2060638391,565.7179722382486
12,4,g_4,10449769697525.777,1.0,-16.981026709293563,-91481869.01848504,6924185591489191.0,-126780084.84005561,725.632506189345,Converged,78223183891271.0,-123547474.4865602,5437.236603772873,15780052.297562486,17435706.869941793,1396.6185981517062,16051833.246879218,315.4110415745635,5701200.113380418,13747906.31765644
13,4,g_5,56654085699315.65,1.0,-18.04252421512841,-10338372.684136588,1.583880076769403e+16,-158938792.94751033,729.829547735949,Converged,688011512456604.0,-151411902.1087034,219950.4437694431,13711.540878246004,198361.18524795256,854.1973297698104,3650.0015658981038,42927.0652043112,405.159508407011,39159.44185078531
14,4,g_6,2623475374437618.5,0.0,-20.416847019509802,9143443.796432976,1.47678021020681e+16,80783404.55481064,725.1996870511271,Converged,511690340140340.0,132003277.40156436,1714570.188457559,1736958.0514539494,5971.477661826304,1924277.0213185118,1022.2423707834281,1980496.8233101482,2001989.3565110248,560.427837157024
15,5,g_4,469183806887998.4,0.0,-25.54958820518735,-93758554.9309449,6862866783631716.0,-13099544.923121825,720.2438319550408,Converged,25511385677411.0,-34760196.04186704,5569.977539901687,15764349.069860071,17460669.44954401,2166.4640876213057,20400198.973485004,346.3360688763633,10824925.03453375,18383133.523011297
16,5,g_5,46360160829104.1,1.0,-17.204361931517596,-13597822.829910401,1.6333472629680718e+16,-31123959.290292207,730.6732892761161,Converged,75822591906706.0,-24315129.667728275,6194256.6330868825,13160.115286403598,5814329.447878531,860.6642426392012,3616.756150255402,759259.7227445327,404.47150621698404,537565.2616080183
17,5,g_6,6934375170021.239,1.0,-17.573513333878424,15354570.754784415,1.4750872006810212e+16,-107597698.30570443,727.7495647289259,Converged,285382374212736.0,-110231018.48563342,4774234.27104342,5251276.980154986,5307.213349547858,5996110.375514614,1020.1294392746089,5996078.195324742,6194161.823057409,565.920875001306
18,6,g_4,78499554717074.61,1.0,-17.854922798300922,-88677150.62647559,6429463964500809.0,-224098357.59412163,725.1268398685139,Converged,427169376976299.0,-232958355.03865144,5552.846913938632,3299904.513910728,3732858.7683275025,1269.7933470284383,4323813.606834804,308.341822720577,2974724.3664796366,3129684.650380669
19,6,g_5,4745373926.344463,1.0,-17.418750245134945,-10579857.550594442,1.5904603295897206e+16,-142062750.02567735,730.4598714284054,Converged,214558019926226.0,-141993863.35115793,201004.61268601983,13828.078718379224,172139.57893634954,855.4240910256035,3689.5397224691956,38480.629325773625,403.5022061366421,39240.74340066767
20,6,g_6,9012428561903.895,1.0,-17.527955896493726,8630591.417175818,1.4631263763433318e+16,149002411.44219035,727.801955959254,Converged,257765414826346.0,152004482.15453273,6429033.655150548,6754559.421738105,5289.073832529889,9946598.087920504,1044.2162518924565,10776979.971122105,10197705.91717105,554.5771332871823
21,7,g_4,76114899798.83989,1.0,-16.77902921839925,-90360213.54225735,6801853833044587.0,-167035450.63722122,725.085348198886,Converged,59613582941719.0,-167311339.92624643,5699.97519199657,465577.3806083117,588271.4394948164,1582.2957590617668,62747.2903466658,336.79474462633726,280959.87624188507,6696.841052300524
22,7,g_5,1043714123936135.5,1.0,-18.797837506024905,-12651043.175337771,1.6277378455429442e+16,-28910309.398271292,729.223051699178,Converged,608028105360820.0,-61216874.11716605,121054.06834006197,14176.200877236322,118890.1038196269,860.0099725609786,4682.3168759254095,31009.38271896838,421.1956535204008,43400.21413597842
23,7,g_6,737651905697073.5,1.0,-18.59151670348687,18026836.144176178,1.3794037938554912e+16,-187289443.00802752,726.920647936938,Converged,476844123840800.0,-214449190.90260625,3847419.658807234,3872295.7394620874,5272.448428762199,5188078.972141366,969.1626501133978,5656001.007799327,5376174.924517401,569.2462482425087
24,8,g_4,305089923479802.25,1.0,-18.11288706481357,-92146644.4239248,6949131165810423.0,-80186586.8135921,724.6819183146987,Converged,235766660744022.0,-97653410.3221698,5411.171474236702,121627.87811377944,128150.70656567728,1547.0287211235764,39212.35068542918,363.60705799259625,36857.743176240154,8072.823456089574
25,8,g_5,39878457409976.88,1.0,-17.624119615611335,-16981487.32957416,1.5947893625520722e+16,101355230.57414168,730.2550924824891,Converged,280695639695618.0,107670169.79870884,170916.20176346847,13488.862405196684,150779.4118907254,870.6474390634038,3927.7115476534104,33933.135381751265,405.57622169938423,32300.30292195097
26,8,g_6,706156394800.6666,1.0,-16.727236786255403,9477246.417506935,1.4845366851884718e+16,118144671.02556694,728.5740264520782,Converged,53105373660306.0,118985002.14768527,6050153.038212296,6383300.548749285,5276.780839087735,7596606.042513876,1048.8367218605229,7993554.379253164,7483548.887456967,558.6753262731884
