,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4
0,0,f_1,226.62108182339816,1.0,-4.618296396366235,78.80250757551791,22306.44008916801,14.756031706068839,77.9589201096145,Converged,72.86647505524525,29.809970786037184,5.8800710850192734,15.888587318221838,160.81289397601003,36.84214106279944
1,0,f_2,0.11203599078471584,1.0,-2.262878205768158,2.4946963386867043,52.03935425009732,0.33577230742924824,60.94342620364468,Converged,14.588000909167398,0.0010545296152877164,6393.861570066689,7518.474269019848,2.9943733109551784,0.5098684767432049
2,0,g_1,0.5926145787118026,1.0,-3.449935210417487,13582.234890728887,1172.8870033025,13593.319308187052,84.71773567338414,Converged,157.3112311596998,13592.549493547862,7.136311284036708,5.057857579472075,11096.421574504946,1.0968610700007917
3,0,g_2,969.8786942681076,1.0,-6.3636239801717265,29812.21011106606,178388.564454475,29966.78537861802,140.06497804037676,Converged,52624.695693422924,29997.928254115766,302.43270552266597,845.3390547371081,2.6657131832848746,0.5078972123252845
4,0,g_3,2.9086286825036856e-11,0.0,,72.64837974518582,68702.53615745182,2.928515972793548,-104.26392549684137,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,2.9285105796231607,1485.056526026507,321006.43936250097,358142.98953518586,1754.8590901189086
5,0,g_4,50448063574.22933,1.0,-14.167105367925949,8714103.229926012,176168870775689.53,15178780.47921028,311.29412003470327,Converged,265972804933.375,15403386.942995785,6250.193438661789,7106.700980746336,11.295944037160133,2.6956719442566723
6,1,f_1,24.015544068442065,1.0,-3.0832836096980456,82.51501313035557,14898.694454363193,67.52823654565738,79.16104285157593,Converged,14.53779973244491,62.62767085704121,5.050278914088151,13.367059518259584,85.6309175080128,49.68578262935839
7,1,f_2,136.2104303059051,0.0,-5.93131852140487,2.953350609817271,60.96309342977906,12.367867566704772,59.24243576453843,Converged,19.277344863264666,0.6969451393254741,31213.541939222672,13561.725502603105,2.878403319516749,0.8571802625136148
8,1,g_1,69.46365951966554,1.0,-3.8206465037428847,13585.025076989767,896.4870535542016,13589.44605528742,84.80047890984348,Converged,251.4219997304183,13597.780541445527,6139.5820548516185,3.4989082223803463,12941.828098826794,0.7782156596470248
9,1,g_2,118229.93033138567,0.0,-11.516884966459088,29639.740203523153,179142.86100658658,29482.798359426753,128.06145053114082,Converged,9852.12434016174,29826.64415383376,841.0612253285582,1508.4526886972164,1.1110870222990124,1962.5343365746853
10,1,g_3,2.4564045841155115e-14,0.0,,-107.02746702270025,56925.5059461928,-0.5492521031331421,-101.85661433643857,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-0.5492522598623539,1490.1524145050223,299715.48401770287,345087.3233127835,1434.4769798786067
11,1,g_4,77030849249.42448,1.0,-14.542090382070024,9470732.703790821,174841726239205.72,1304971.5276698843,310.91501886948555,Converged,598434623487.2188,1027427.2082370692,33175.092668671634,37557.945540127104,11.493280883764896,2.648735201419872
12,2,f_1,2.1191835672235064,1.0,-2.1984094647830252,82.85585011772699,16623.07734337474,32.954349087467534,79.97465677196283,Converged,10.575707954714744,34.41009067415918,5.119032422323188,13.92890926677136,82.31913543785221,47.85868276140022
13,2,f_2,826.4815526969821,0.0,-44384.62504339859,0.07242285651258917,0.027437447498414768,0.511925444360426,-10.863312485162682,Converged,0.009310151009324683,29.260517630708996,18848.621383174257,3.4845455021142886,1.9779120576587403,1.7062994796782929
14,2,g_1,4.3506876017713045,1.0,-3.384422359986491,13585.233526341608,867.8234408903502,13597.728450874301,85.29088490049911,Converged,134.09144289552762,13595.642620679446,4312.304782045651,3.0558001011580007,7716.518904556867,0.8068266876551569
15,2,g_2,3161156.7651864258,0.0,-3023.8485870094078,29963.469710803154,2211.069897009059,29861.567222553338,94.00921548853859,Converged,523.4050796969673,28083.603003232143,5557.406476111796,4.394149181842336,2.174650547323231,2.453813441798717
16,2,g_3,5.859768476207133e-13,0.0,,-46.4168097917459,129288.20385296538,0.7899439390280278,-87.62103042692571,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,0.7899431735367819,2191.405209427822,31715.135127118152,29770.861230625003,2375.7848131831574
17,2,g_4,380492594734.801,1.0,-15.047121366001438,9492573.871371672,174463362041170.4,-4395.971677020192,310.38813439398916,Converged,1433102825867.9375,612444.8463099229,24593.78145450563,22030.946318001676,11.329412626766638,2.7129388865377084
