,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,19.79363382407044,1.0,-3.7610719007122158,92.37401738824758,1830.3991992217093,90.35109498118928,103.39212897413071,Converged,273.6750404698205,94.80009867011452,0.05909762050715282,45221.524123019146,44208.344693144034,225.10626407135553,1561.6856914908005,179.7304827960958,1143.983245030159,8621.540953363306
1,1,f_1,133.50736241040903,1.0,-4.038716369102595,88.93649667531143,1453.3905335688132,121.6377625990117,105.89996886839228,Converged,350.097844723226,133.19230120556838,0.05027200322904283,38503.80235074453,43572.59173882563,172.03554109763732,744.7847247691652,154.9986597916079,1213.7289351721881,2718.582086339022
2,2,f_1,72.6374304887194,1.0,-3.7412373578431097,91.12117421152189,1480.6658573060795,86.54200192716247,104.27113256757387,Converged,194.719918038478,78.01924236885512,0.05338256090549522,41333.213968899436,41906.48579407542,198.38093405531333,2509.6618733397495,162.4950760392989,924.1076728764791,8575.175579267307
3,3,f_1,2.1582808423514313,1.0,-3.4611017791397987,81.88548323615137,4460.347077048896,27.324173249075557,95.64920335698235,Converged,159.29818244271883,28.793282109014612,0.0964273571896205,165111.78848228362,140093.31839902117,180.9699811323278,29672.814912613518,290.6334011301704,1968.7228382481567,580798.4309731342
4,4,f_1,11.670681841819505,1.0,-3.063217971493342,87.47574414726925,16140.138873422566,24.116341048687374,96.48216400389401,Converged,59.977876177019425,20.700103082470807,0.1462439759898929,248720.97028105962,197105.47332796108,240.1234612272994,4577.608072365921,490.4375101422327,3832.0674116891937,447367.5625428148
5,5,f_1,4277.639878488936,0.0,-8.10571639654327,76.38511728872415,1168.9058784677698,120.5535723954975,101.11234260707396,Converged,527.7868009012288,185.95724108838456,0.048715026597993365,39393.89889717765,42966.80702059145,158.23495820680267,1698.8668319562755,190.04911522661786,983.4527154676149,5878.87528868142
6,6,f_1,58.636087029131254,1.0,-4.079169208170767,95.7375559806607,2085.5437602258403,42.75478660731224,104.08494508291489,Converged,493.56816050965176,35.09736621731593,0.06304711412556259,39405.55811334572,43531.43621148229,244.35031247257348,3303.172228956804,187.94008841853818,1190.6622346524202,10231.750749635086
7,7,f_1,173.66071098914998,1.0,-4.170883745102216,96.99213885701236,1682.5991712640293,104.76530020037153,104.66717949376843,Converged,456.4145033939549,91.58726123438156,0.05569936918227916,40379.5324767495,42662.36697195016,220.7354356472927,907.6305865823294,168.43023396570567,864.6789748258232,3842.567495394052
8,8,f_1,58.90015615138174,1.0,-3.7486608356796243,88.43560615281712,1822.8690177714357,26.55454852760004,102.59823040670634,Converged,219.4263667274431,34.22919224254745,0.05681446210698596,48599.20062802308,49486.01983412334,210.86857034954775,2363.4678219899147,182.94191236404222,1104.5769876306028,38056.38415130368
9,9,f_1,149.28887275553816,1.0,-4.184851627866758,96.10171553276498,2096.2453254394322,36.3076549363858,103.96910635531218,Converged,513.3900144122633,24.08927236112085,0.06041298574694988,40660.775076646154,42093.890655491734,248.54196393600355,3345.676932102981,193.9440078292131,1151.5831759459136,14772.581247602575
