,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,1.737256050935345,1.0,-2.411076910631226,15378.051682200097,1015854225.8880932,19513.031905557775,145.14714458807924,Converged,17.948083758354187,19514.34995565202,224321.56258567542,215533.34406753446,214915.1046172045,51844654647.38638,63048698617.33415,66245346722.967636,58664322893.935684,60358898728.43407
1,0,g_1,3.0592634191293295e-12,1.0,9.793269036959131,30.352437905239583,8857.028698647468,2.459233454632283,-238.7709742013393,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',4.929461283609271e-10,2.4592352037073013,8859833.543646758,7910284.021014549,8724488.951247226,242658.86105275017,59763988.20347004,376109.36509374686,59337798.43736489,55431315.44440257
2,0,g_2,2.0118977019485482e-08,1.0,5.610235819879782,0.17779580436279813,868.8846535168237,-0.06655108889146194,-133.2520798724195,Converged,2.1120009705555276e-06,-0.06640924751167633,1253121.8599392872,1236259.092963926,1124645.6639312587,53914.9536618452,54443.63146782619,1016959.1903556702,54989.2334348065,1064021.5674969002
3,0,g_3,1.259381639384555e-08,1.0,6.402394994828206,3.531810505072616,139292.06752975952,-6.881847055871941,-145.8318580324286,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',4.245084710419178e-07,-6.881959278046193,2469585.929374285,2433279.634296752,3087949.12845892,15551736.702367805,204189.72294108346,11906305.117202254,11313380.000328768,209239.80941915157
4,0,g_4,4175230.553615741,1.0,-10.894591126678499,-1581266.0043110491,3107863506275.034,-2253924.6252630893,514.2474853460691,Converged,457911827.7319336,-2255967.963353963,11705.165473462182,3457682.2041980373,3472646.156221089,6607.474163650583,835666.8771670938,1091.2345333332157,729180.6518902404,774413.1859551624
5,0,g_5,23429481309.96242,1.0,-13.383390652279122,-395699.1930403899,6567325268847.426,535972.0411255766,555.166390272654,Converged,32902680500.018555,382905.12337401795,6535288.682088295,10116.399877465425,6863155.4064691905,1491.4375917726366,5356.953886066172,7834355.798176901,1358.433534006835,7255434.463417109
6,0,g_6,9828131762.40711,1.0,-12.927769614568932,113401.37410654576,4076110381269.5103,4975042.913510223,552.3555535716109,Converged,11286719294.108887,5074179.847911117,7410286.515733361,7592901.600384805,8470.470984574025,7413634.196608177,1203.458811319903,8116739.592322367,8373635.197345241,1169.0014559722767
7,1,f_1,37.18893363989564,1.0,-3.5318969782378224,15501.050880527384,19222910.187817324,17005.405975047062,253.22117983282692,Converged,143.5824383608997,17011.504248051766,26734.160408695352,26601.785927755802,26824.363411428694,5185056.085908834,6720662.098730028,6477080.084733914,5668519.7081559,6297138.126060069
8,1,g_1,2.469796917950839e-12,0.0,,-225.08974993245894,14473.689468094273,0.15502059442704308,-267.7207683525708,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,0.15501902286828886,18941313.24440598,18456471.9993415,18985763.949558057,307090.1167262519,108281102.90590376,370897.69667445635,110113630.43918265,91703282.64077556
9,1,g_2,4.640025028719311e-11,1.0,8.292129025800401,11.601258670838567,60468.8409622204,0.643350470272841,-155.68423244951276,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',9.93895810097456e-09,0.6433436584999229,2247230.1641598213,2192384.861245374,2657821.35563507,493343.65363251645,489819.3592077289,18625950.013224263,341219.7246926939,17778804.130055394
10,1,g_3,2.2523481642818523e-11,1.0,10.532847492863032,-464.2991098158486,192262.1179354575,-1.2403357021935335,-191.1319257817617,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',8.731149137020111e-11,-1.2403309563025062,12941234.166578097,13831956.857666388,16551922.998834627,80970210.87952602,472156.5090455268,65885459.87965116,59377667.44201106,200174.24559817123
11,1,g_4,8406911.380312013,1.0,-11.173435903749436,-1631832.7087826035,3071106578803.0723,-261264.82204680936,513.6734455721854,Converged,798678233.1489258,-258365.354616347,11815.475247424385,29363757.418705866,30452269.90180704,6721.875233108259,22127407.81844011,1093.1593184545907,20537409.47167955,22215100.16177714
