,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,0.4679141535059336,1.0,-1.0540738994707601,288.0540962741626,481194.00031397014,31.27792837246409,104.8652242905491,Converged,0.37015376082854345,31.961970881015958,0.42749513599655553,5032025610.631608,2613715385.2984533,2032.5169370789995,11141727.615869246,1641.7308499682351,6232.999130320843,71777.35893336154
1,1,f_1,9.476611297810289,0.0,-3.4119375150627587,287.15526535839007,300679.2173442184,102.03621974555125,102.71906446533913,Converged,2.2760969640803523,98.95780923072216,0.38910184601377906,4311231547115195.0,4311231547115195.0,1878.272260875728,4311231547115195.0,1565.7524818619268,5245.541741150288,62740.62515488655
2,2,f_1,0.8122911973807405,1.0,-1.4686121179514662,295.2705200018379,473261.86307312216,20.73413619656526,104.39758248554861,Converged,2.0001831796835177,19.83286420799536,0.44348035331227037,4311231547115195.0,4311231547115195.0,1976.5805410709327,4311231547115195.0,1538.3982228396912,6185.540002622008,68436.99022479921
3,3,f_1,0.022130558022390015,1.0,-1.4976414039337405,263.8624131869976,405086.69504876446,19.305084751114236,104.3688275764386,Converged,3.1594602431287058,19.453848180835354,0.4225763478072012,3827729567.7107897,2051762612.6462045,1933.6204894471944,4581189.482816985,1491.190738131331,5811.20654590678,66585.36534858297
4,4,f_1,0.03800540900015505,1.0,-0.4803866408608932,272.27219307894336,380858.3757952068,76.4856229407618,105.39882907398918,Converged,0.375993364257738,76.29067318056663,0.41561139915313755,5406176787.1881075,5496856439.484425,1897.263737299728,15548852.417313691,1453.998993760341,5869.240969969554,64361.80339002894
5,5,f_1,0.002904069419662112,1.0,-0.03127114752190707,265.91440317725915,393815.4990899575,57.160352116726926,105.8376299031835,Converged,0.1664971768623218,57.214241535165634,0.42109909515351307,4311231547115195.0,4311231547115195.0,1917.879847082378,4311231547115195.0,1469.3661692231624,5793.594215398512,65768.47987960474
6,6,f_1,0.5926326255675534,1.0,-1.159534434490292,268.752627745013,443554.4806593599,78.91075975136903,104.72654078072114,Converged,0.5405008224770427,78.14093339070868,0.4363033179707938,4311231547115195.0,4311231547115195.0,1922.6842666638229,4311231547115195.0,1508.84818539472,6072.653977056485,72328.79792979224
7,7,f_1,0.00609203948477741,1.0,-0.9106711750405705,264.4717251600898,398599.63285200915,22.484931068008564,104.95934579695052,Converged,0.9774901689961553,22.562982586153808,0.4170972688256214,4311231547115195.0,4311231547115195.0,1942.3424786822377,4311231547115195.0,1483.0581485573798,5842.652515226839,66522.89960459573
8,8,f_1,0.0019022363347915494,1.0,-0.39727752033467834,262.70236274588024,399369.3560404837,36.337413440280216,105.47219040689642,Converged,0.35037503513740376,36.29379880586937,0.42445479681833104,4311231547115195.0,4311231547115195.0,1921.9957497062385,4311231547115195.0,1466.831147721723,5796.339499944848,66081.5062382116
9,9,f_1,0.0194454090488322,1.0,-0.8049486395604872,267.7295440565822,394929.5500577965,112.92398236799909,105.06554671448737,Converged,0.776449401746504,113.06342916448016,0.42005326260054465,4311231547115195.0,4311231547115195.0,1904.9137573081837,4311231547115195.0,1485.1137735040697,5750.955964991306,67251.09792655843
10,10,f_1,0.2374156720943775,1.0,-1.4226730917494808,261.5493892802948,425784.63686512364,28.963836548067434,104.44151225442933,Converged,2.4895561967859976,29.451089739020944,0.42418906498005976,4311231547115195.0,4311231547115195.0,1974.8825712733276,4311231547115195.0,1513.0966055488857,5957.128454903929,67204.6169344268
11,11,f_1,1.419723837451321,1.0,-1.5969962764550583,260.0712583666714,521982.74411803583,44.2063234368502,104.27508794283915,Converged,1.2788779177935794,45.39784508476572,0.456029205248751,4311231547115195.0,4311231547115195.0,2082.7231380819453,4311231547115195.0,1552.9706456445317,6284.96005099529,72676.93605732995
12,12,f_1,1.1387873494919571,1.0,-1.4889488477354051,281.38814804946696,479700.85247168445,93.76906016869862,104.39691443344392,Converged,0.991453719092533,92.70192037022235,0.43219450617612765,9010133167.730038,3717339559.1746197,2070.6346050640523,19245476.286383104,1624.430485102367,6143.039211306247,69392.1433122546
13,13,f_1,8.849993438015485e-06,1.0,0.10827352080264685,261.4278748932113,386045.3335563842,80.70130448849454,105.9816245169355,Converged,0.12815777416108176,80.69832959464131,0.41968772998954695,5161013639.233164,2392793064.5801563,1886.158970922944,4170266.193182471,1452.568182166242,5799.383289612266,66186.65268459034
14,14,f_1,1.5411968570243717,1.0,-1.6715791191888956,277.34845821319607,396855.5633037407,168.1466148503124,104.21331673276113,Converged,1.0767686659819447,169.38806434869096,0.4243610025184344,4311231547115195.0,4311231547115195.0,1915.8036633901665,4311231547115195.0,1464.0438715745984,6082.5291386325025,65311.54987044649
15,15,f_1,0.600256575360591,1.0,-1.1850701203308727,263.8392027846401,440083.5361246602,50.20346919732202,104.72291844532167,Converged,0.8159862657194026,50.978231467544695,0.42099702243235815,4311231547115195.0,4311231547115195.0,2104.764578171572,4311231547115195.0,1552.8082419758707,5871.872544477461,69263.31856229492
16,16,f_1,0.2295830488918025,1.0,-1.3781669249733621,245.4367719025471,373038.2475756367,181.4689908701988,104.50009590169941,Converged,2.263792611134704,181.9481391237611,0.4149551104427351,4311231547115195.0,4311231547115195.0,1854.5979052407645,4311231547115195.0,1462.0400291201975,5744.541193523014,65717.60703218114
17,17,f_1,0.0018750631178015686,1.0,-0.28883923571878267,261.7047697534606,390600.16325298755,65.31652579749311,105.58318108011811,Converged,0.28171638277126476,65.27322379848843,0.4185105782360545,9929044911.896759,3792430343.860918,1912.4611315291468,8249242.2530662,1455.429777458907,5840.713928538351,66273.30425915666
18,18,f_1,0.11502704722313944,1.0,-1.0259029747376867,268.34639133430676,393814.86062591645,134.2621092378896,104.84214985690043,Converged,1.1173783667618409,133.922952862123,0.42030053981020427,4311231547115195.0,4311231547115195.0,1895.891858603805,4311231547115195.0,1474.6932233536668,5819.6321485841245,66782.82622531104
19,19,f_1,0.011026126718618728,1.0,-0.4267546151660878,259.4763138036425,388787.54307099123,81.13287704304742,105.44600811198451,Converged,0.3624798366217874,81.2378824082371,0.42001903145760633,6754566088.876252,3056059215.2768836,1875.8704559217106,7765407.822836481,1470.713755206862,5796.09812297037,66404.9071288131
20,20,f_1,0.10228897675833755,1.0,-0.6638528166198614,263.19605520263053,424714.8491869171,94.30108144012252,105.19883947734164,Converged,0.4865567442611791,93.98125496098369,0.42843244395220526,4311231547115195.0,4311231547115195.0,1962.9977684057194,4311231547115195.0,1523.451859678888,5850.479331566805,66973.11083463124
21,21,f_1,0.7131473276245178,1.0,-1.3421153354123232,263.50089835638005,485000.1825439268,108.26754779153794,104.58573616638513,Converged,0.41079665697179735,109.11202829908356,0.4523774102661329,4311231547115195.0,4311231547115195.0,1999.6157227467543,4311231547115195.0,1588.2289251892068,6306.113349958373,65130.13812410377
22,22,f_1,0.003881769563372255,1.0,-0.47333515274744714,266.41629856084,405025.4964425578,82.67932376549106,105.39947438465953,Converged,0.4062601146288216,82.61701991678673,0.42305844810291293,6195888805.775266,2630266787.960104,1937.2243307693127,11099518.432219058,1496.6575580319982,5722.1288317086,67661.35909291293
23,23,f_1,0.0024293486922712555,1.0,-0.8221223112129585,260.21976043417357,399284.4215496095,21.76706229539826,105.04693371307312,Converged,0.821527756168507,21.816350718909987,0.41740455369117635,4311231547115195.0,4311231547115195.0,1935.595080953723,4311231547115195.0,1485.978229674582,5844.170556846693,66710.97042457837
24,24,f_1,12.851651050214576,1.0,-2.9795426173720574,196.13704046855116,315481.4764790312,173.87701843714592,103.00997001642388,Converged,5.19619355519535,177.46193838746763,0.40963785604438274,332271649687.5352,355046493239.6927,1714.9859496090482,271957236.75020176,1442.0281141705284,5678.22930587139,61297.596074770256
25,25,f_1,5.987652264385143e-05,1.0,-1.0187513607033545,263.17409554370613,395015.4112682188,90.62696645166659,104.85172624563603,Converged,1.2208857397199608,90.63470444382502,0.4206073872088283,4625907771.461028,2823438632.804047,1906.8367787945192,7356792.454366265,1488.3841076207857,5748.675825474525,66511.99752036316
26,26,f_1,0.3208779604122041,1.0,-1.0345691562917823,242.5864376970834,374814.484684028,182.85299526588403,104.83861199703574,Converged,0.8723419026937336,182.2865343577781,0.41489012858423585,4311231547115195.0,4311231547115195.0,1869.874661870865,4311231547115195.0,1470.7647955176194,5746.303375835106,66089.55447887964
27,27,f_1,0.15888811117896817,1.0,-0.8019145960542794,283.02438835055364,465224.88124093,110.11319641705632,105.08064126640218,Converged,0.609815362142399,110.51180413296127,0.4270403123004215,4311231547115195.0,4311231547115195.0,2055.158156798042,4311231547115195.0,1587.9728215829107,5959.81634333596,71157.7562751783
28,28,f_1,0.09254878138918654,1.0,-0.8330179169602019,277.8338696318906,413861.18174710515,38.3706716114184,105.03030303467884,Converged,0.7435578356380574,38.06645329936407,0.42777735556690677,4311231547115195.0,4311231547115195.0,1929.2988741708998,4311231547115195.0,1483.0282533234904,5889.744862654798,66901.63019508356
29,29,f_1,0.8938200269177508,1.0,-1.4642872452521636,269.8370562010041,540422.099691333,36.09025900734741,104.41528087416785,Converged,0.5024285591207445,35.144838451765004,0.4526108206224983,7283817126.959571,6612207081.515883,2100.267396348524,22904836.994340464,1627.3179842578243,6350.787414905285,75342.41615709994
30,30,f_1,0.06343824033945832,1.0,-0.8770065248377005,272.7484515538873,405615.74058797624,27.78752544966676,104.99091355473826,Converged,0.8537015311885625,28.03939494035481,0.4191639178574713,4311231547115195.0,4311231547115195.0,1948.33710157855,4311231547115195.0,1485.981507556257,5861.699758657337,67611.10317587641
31,31,f_1,0.0028734326092690323,1.0,-0.2524131417257779,264.00635165009174,397039.07796609035,63.95481892411357,105.61662355377949,Converged,0.260782306722831,64.00842333260083,0.4181289516988381,7693607044.848794,3600490443.3247466,1932.4463249352661,10880829.062033737,1489.5436055626096,5790.896495745774,66429.83737469252
32,32,f_1,1.0875358527192909,1.0,-1.8716741636116898,245.7750410455575,469270.759166848,113.38678863987491,104.08233937469112,Converged,0.3777478139381856,112.34393876922272,0.45068332863083715,4311231547115195.0,4311231547115195.0,2039.9147852451583,4311231547115195.0,1592.494228916252,6237.755986766173,64137.54846051482
33,33,f_1,2.0206022467103733,1.0,-1.819098694164842,254.97666657241007,377036.47448460676,107.60528292206527,104.22234924466807,Converged,1.3406903878203593,109.02676181628438,0.3999326557981527,6726258912.839088,22036282447.555225,1907.1476093396245,24537882.056061327,1498.8313889153264,5758.994398547281,76174.98061407305
34,34,f_1,1.2735694382042742,1.0,-1.8403978652137334,256.79132162457717,483534.5256528598,72.35982928333141,104.26707412582817,Converged,0.5036128250067122,73.48835462119683,0.4355486316813077,4311231547115195.0,4311231547115195.0,2091.635186814284,4311231547115195.0,1741.9558693555941,6156.124151018188,63285.29584081937
35,35,f_1,0.018954790887224956,1.0,-0.5588484381692761,267.71386167933383,387833.4378374317,51.63698973194846,105.31428011661947,Converged,0.46732010564301163,51.77466613111413,0.421479387707786,12160615366.46088,5743956146.854602,1891.9210125032935,20834130.872369267,1449.2819270680634,5788.282599312692,66316.53953116128
36,36,f_1,0.041462445423808746,1.0,-0.6095444015766113,268.12748652075356,391879.04156312905,40.00293579670074,105.26469115482156,Converged,0.4953495137160644,39.799312503770366,0.4187134857347995,2171816212.8924026,1272581134.2890673,1885.143615895523,3872865.2515467103,1489.4551740370086,5787.2528019524825,66856.02160198399
37,37,f_1,0.09506514367220001,1.0,-1.3036749987571437,259.9783674131519,389665.82507520384,53.347695219786715,104.56547400243514,Converged,2.0613368568592705,53.65602157881591,0.4183854096608981,4365296244.326198,7048126619.300604,1902.1495208050715,12771160.29412536,1475.7090933319291,5777.662984406705,66367.58047566263
38,38,f_1,0.16642992290362094,1.0,-1.1719311458585495,266.1891406635608,390613.33324879734,54.85638428388336,104.70737637484626,Converged,1.4824872352182865,54.44842604716835,0.42363919311684606,4216515609.523086,2986959135.8694677,1902.7522742707008,7318003.346481381,1433.8867933823717,5821.5611798927575,66565.53975232394
39,39,f_1,0.012594519041345637,1.0,-0.06211824709589708,264.28428505878566,399093.0631055435,53.580054047540955,105.80479425384505,Converged,0.16712731297593564,53.46782874272361,0.4188002984899852,4311231547115195.0,4311231547115195.0,1936.0741298753924,4311231547115195.0,1486.195494700302,5816.330284957932,66714.6869443556
