,x0,x1,x2,x3,x4,x5,x6,x7,f_1
0,0.12574728010301103,5716.324502764254,98965.86740195191,1061.2205832573889,66.32990669371172,702.3641169233434,1365.6211797839433,11229.923445088698,145.0674284436097
1,0.13523704443790513,2249.597228464244,70213.94803096034,1035.2521506967914,68.27600032611376,722.5800956137377,1569.0458302525444,11301.068254547885,128.19094028522932
2,0.05281589806243054,13408.405212646954,95627.96761175996,994.2457214063362,63.719269812947246,741.8333487072873,1205.2381449855152,9942.2711177732,18.20652776714986
3,0.0804516778204523,377.98659913559163,69196.17507329308,1043.1001364237386,111.07677604960253,767.7679244335775,1384.552677027977,11335.022566106005,45.74184213026639
4,0.09050913333591237,26377.209447377685,80001.81093000666,1100.870056477983,105.21179297624627,713.5686972512148,1538.2615758644013,10816.817037310479,69.8485946130585
5,0.08810565452302636,33719.19452694645,83294.8034782076,1047.4924241808342,100.12834622916978,715.2142754587986,1168.081561488537,11131.080057827447,76.853475927238
6,0.1306386500724087,37850.684525267796,84572.2206809477,1017.3831998457808,79.82720670186731,706.4480377148337,1418.59416467267,10396.321287727698,120.98251472024215
7,0.05113929086371884,10876.649364151514,67051.36538166014,1021.4170411597856,105.75123516041833,777.5485782302925,1619.0177348820175,10212.697331393863,12.626638973715826
8,0.11877393297706511,21093.476408422797,109641.42410091142,1007.9042966812154,88.54333293934994,744.9720279334774,1593.2978312755772,10872.687191474904,79.00040375209308
9,0.12327219802031589,24177.095246307614,104731.63593913469,1103.914137645774,68.46631710574468,710.2455374076948,1480.2435891887255,11604.02279415854,145.78179015508434
10,0.11476824104980182,45802.703183537014,81851.02295092263,1068.6837442231588,109.48972004343489,726.4302582511748,1240.61844113271,10334.83836370934,117.22099026149664
11,0.12888284930834737,22689.60555083366,96508.92559408217,1056.9580414439145,72.24506514337921,770.8827572989919,1445.2411546222277,11904.745461321536,121.57866580367701
12,0.12196869232008352,39982.48947685864,86996.62411946329,1052.724095956934,87.03260419907303,774.8771778210152,1319.67506816909,9990.609158918842,97.50335029600798
13,0.07231059458105212,30112.55244812565,103482.3635860607,1034.2045244725562,86.22304473934604,757.7144117063323,1606.1369447395678,11423.473831803627,32.21348727512048
14,0.06040783778643952,36824.12290561661,99920.46680793125,1106.9169492859728,81.21576605364423,761.6345072290238,1439.2366779343145,10741.960907111616,29.47763173778952
15,0.07856968620928909,11997.18200446988,91574.5942969794,1073.6794450890466,93.31959420021809,797.2263874550279,1303.6258926333942,10133.603633517054,41.54895636580331
16,0.09358302600428652,7323.626018882547,113471.14297042409,1095.6452881509413,73.90650583171056,728.6251479278291,1458.6221586679583,10255.290199248022,70.66494764392964
17,0.13338618062609586,25201.107825047846,97269.12603812263,1082.279180578238,103.35396230314328,703.8065742502565,1395.5265836704832,11978.116458187009,179.95821214475757
18,0.10252226466637909,28094.907947384338,89142.56893551094,1089.1456956946804,77.98008255790572,734.4932384881472,1517.4458122245996,11675.838477982656,89.52636631680839
19,0.11703993026944523,41641.39018300545,74216.50073682267,1010.4534983362245,115.01582603648083,749.8744124401743,1561.8861001417945,11997.409066218392,85.63669156761367
20,0.14277889830388474,2984.2333678274417,86182.30563684838,1027.804670287334,95.24182748415113,781.2436476519985,1352.607409337179,10907.241487265808,126.24931005236976
21,0.10998870149480439,18536.5379252914,107368.58930564449,1094.8683028879093,108.84146119356842,789.2289617644228,1634.8668485417427,11644.173766932312,82.34089174525747
22,0.07693239622977796,13829.312528927212,66556.77649913881,1004.8800973664072,100.15192370630419,756.1195688894812,1341.2800373100367,9888.61365610397,34.01111717881082
23,0.1064500250440163,32221.98184256662,81102.04778559729,1065.152445327073,82.15559341365228,816.6413728043544,1487.9213474336605,10713.93524610198,63.30531346614557
24,0.10038651604435399,8595.972041578574,73263.81642227188,1038.4815644566672,113.60208285384536,800.2775696554297,1547.5781542049103,10091.62720721675,49.01531053357922
25,0.1487884824284831,19936.94939919298,65156.95324751398,1030.4526211419561,113.31151422750796,805.1850073978442,1667.7293351407063,10451.821872949597,97.48116274112448
26,0.08315277185214452,49534.53504953002,89815.17388143961,998.6384805748385,65.19315931310854,752.3843833870651,1649.7882123617655,11193.734427063717,36.120950153355274
27,0.09813080631135768,9248.48552201962,76521.80642811499,1088.443335426888,102.6005562575281,784.4128275161859,1509.836271136665,11799.375788498,71.57874272987274
28,0.06457382312345622,40552.975328854714,106279.73767553427,1055.8931100790553,76.58380000750282,764.9423404405654,1222.1930800659925,11877.947236686117,36.910638873059675
29,0.13845161105989856,44972.24576265357,112934.00380222115,1015.854252351334,94.5887457623557,790.1413945723939,1178.2486829039085,10620.365430419988,121.11432485613463
30,0.111126809508477,22406.780565978723,75358.95061313272,1011.7696905586848,98.03354980507618,719.1219892186831,1120.9812848948038,10986.219464243932,110.43741689111933
