,x0,x1,x2,x3,x4,x5,x6,x7,g_4,g_5,g_6
0,8314.987162867888,1346.490354313126,9852.872438471002,929.2706718750079,788.4958390303592,454.4234096079122,514.2111338399785,200.29991122573966,-14.629090134126889,12.855545129434715,15.43967566058565
1,5377.534461623592,7264.457491234695,4369.512295193481,285.2542772507051,550.6478377978057,176.75333189661046,391.94390285286886,526.6147421675548,-12.462133835819886,-13.002004951608136,-9.980804439915044
2,5601.097459551179,3817.2155448862095,8794.2187174027,141.25605990229798,284.67754387441005,92.99297236042611,20.87527349493769,149.49821101098635,11.206780396531007,13.36734241251004,14.361956436150615
3,7860.361585693405,8565.30677980062,3210.0581268177307,581.7508838225135,517.083968141289,933.0892556368697,767.6702546667395,820.8377580418181,-15.631462544907956,-14.330302958969927,-13.833132615599569
4,3582.1824010796577,7545.052997226104,3504.8180513669163,101.38099320692976,954.213704451176,563.1551549362097,577.8411269841815,88.21177296512569,-14.321096377561524,-14.743285916862767,14.457178079857707
5,2208.4672982497973,7469.935844611781,2993.9532585113398,382.7917220037191,636.785729190529,276.67267489673424,436.7071446178545,961.9235474918898,-11.948061781113866,-11.35338138831504,-14.089661055366435
6,8036.7341094890735,5978.735533817929,7957.620367865513,245.3581976717073,325.24958766534803,917.3689226239927,631.7571590634477,59.73095759072056,-15.679256690104511,-14.608645128205085,14.751515085568116
7,5248.088235686035,1185.8652168068188,9209.588931734259,331.66824713286115,21.78144870187697,732.3335903047197,361.38739462403333,733.8553018969102,-14.955100628415606,-12.954187066404605,-15.494915126030786
8,9067.843740272832,5675.956319725838,6761.40691099397,351.895764170274,464.80323505735777,237.0592060495186,155.7013912801794,250.72992744904687,-13.847899925799306,14.042427803376965,14.244320804644413
9,6916.1529488646165,7909.467556992169,9047.082205203174,916.2266810962177,712.7632878946083,680.6852923304067,471.48381761321633,34.54729629589674,-15.020259403351666,14.998265142091716,15.538985584913785
10,3040.319574171461,3033.136085618072,6439.338691133593,537.3297771144686,343.1213075180482,645.0924923126082,833.8261930336691,829.2046579647837,-14.072332824567036,-13.948357836340413,-14.822687003180599
11,508.5921488391806,1743.203880087699,9663.077367204274,223.44142194821805,573.9291594599673,994.1682233899879,129.1946867394733,267.4369843175669,-12.771103084699366,13.308680186523638,14.836822600762611
12,1221.9070521714555,1959.20032822994,2214.6991812487704,270.5442762318134,502.3290960512708,610.5598991010438,699.5689074099951,376.30175647530416,-13.0851551179371,-13.2191545934759,12.518292095276427
13,1912.7726038960557,6706.030691681091,8007.934148236506,20.54556375128669,751.3945334909723,134.2683877855151,921.9512298825844,534.7998819570653,-11.788742525130706,-15.450868397930936,13.916251756339667
14,924.917973481904,8669.719618021863,2657.695245015594,409.23508182431993,177.97585880981856,408.03374877004165,973.2434317075787,592.9883524952314,-10.21139060841368,-15.460097305558474,-12.604571472395476
