,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,0.0006863102552988116,1.0,0.7107500042330118,15866.51516437818,292132525551.2376,19514.32375812818,32.97860410767778,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0377197265625,19514.34995565202,3925870.395963236,1267295.8275781453,2315250.989856352,5701107532237.224,15298993212778.371,3110381965256.4126,10967804504726.066,5065723493527.253
1,0,g_1,1.795013146450008e-13,1.0,10.934035515522064,1.6127444862901206,3337.7125688687893,2.4592347800313465,-344.14929061658466,Converged,5.047695594839752e-11,2.4592352037073013,11977637629836.86,4464143659761.077,5242822753870.844,138847.69983239082,1275815629639.4883,111976.30286574512,1284106813367.8547,587087731438.6769
2,0,g_2,2.5166412670730355e-11,0.0,,0.9636970487408689,18953.421955499878,-0.06641426412534202,-300.75362058782173,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-0.06640924751167633,973574779887.0139,396564584424.5366,644658504829.9603,248673.37737007465,249510.85700106533,99019139055.09447,266807.5207451549,58751314030.81957
3,0,g_3,1.60186188024945e-11,0.0,,-1.3402959205559455,37457.555379684185,-6.88195527571952,-278.48587968635167,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-6.881959278046193,242000327138.84995,121815204195.41168,170636170540.49814,12554716776.121572,109659.99828572462,13879962643.639252,32100997294.530556,109609.30167803542
4,0,g_4,60848.65962576231,1.0,-8.803778111517042,1632642.480167389,4311231547115195.0,-2255721.288143158,446.911696612158,Converged,6996934.5,-2255967.963353963,100946.37983317193,728335831411.9305,1760159060453.5205,247697.62851585573,959133835319.084,10709.444795087697,128253559682.3618,363046475615.15027
5,0,g_5,854495479.1595187,1.0,-11.764758662528262,-5715864.709391296,4311231547115195.0,412136.87801104784,508.40219513328367,Converged,1476393345.0,382905.12337401795,3834954424.897549,68378.30139106695,3858814381.7017574,13251.635627442887,117217.88189158928,442051860.855017,12687.693099385397,155079432.35119212
6,0,g_6,621861566.0164161,1.0,-11.676939977042215,-458962.4337460995,4311231547115195.0,5049242.695587397,502.8924947221825,Converged,323851029.5,5074179.847911117,465872159.20333946,120007907.4400098,52237.98039015618,4708746.450777642,14210.77705179928,32257815.353099912,60328130.62197546,21196.923659785363
7,1,f_1,1.5113563711623973e-06,1.0,3.379658575916702,15787.90806531474,264883895558.6514,17011.505477424114,48.561826663694404,Converged,0.00018310546875,17011.504248051766,4292353.584235534,916786.3519538852,3135101.368309548,1828460773729.495,5172822105809.136,914040710325.8203,2989596549256.2246,1432998177776.3665
8,1,g_1,4.726503857473486e-14,1.0,13.533215339553774,1.6340610550776065,1135.8039307497525,0.1550192402735293,-330.81343267091165,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',2.2737367544323206e-13,0.15501902286828886,7571309333453.608,7448752633385.492,6125502616296.7,117325.46959309645,1239424613900.2454,126633.38088501016,1148638715509.0393,633425441074.8893
9,1,g_2,6.393066557545695e-16,0.0,,0.3162793574738316,23808.60538931382,0.6433436332154088,-305.28163749624554,Converged,0.0,0.6433436584999229,686472485305.6664,654718494075.1959,593012136111.7834,282604.49723193934,281261.32074123604,86322719140.1015,295734.0316828954,53442450917.115166
10,1,g_3,5.11079416956461e-13,1.0,9.621744366523483,1.654190787114203,34017.39076120426,-1.2403316712006927,-276.2318870189637,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',6.984919309616089e-10,-1.2403309563025062,4151423792179.0767,4709768569245.706,3126732371767.719,148878051892.74625,86769.9688549598,344321237505.9896,1254344675488.1487,119478.39805291213
