,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,g_4,187.33781990734406,0.0,-9.536749876394397,-6.540324422725271,119.9190569475792,2.3631720635063607,484.28807345465486,Converged,12.752860075111101,-11.323968613323991,2282.244961848066,16199.462237451404,8030.946490338507,930.0527813964293,3751.451267321854,207.88003594494958,4108231.2664310606,49019817.00257286
1,0,g_5,88.56314693004826,0.0,-4.563608707807628,-0.017873380194593835,177.5536006259433,3.092135746167653,517.6237545630007,Converged,20.82209371899151,12.502935230273573,18748202087.32617,6543.786048757985,22477.41110388893,226.80496532328306,809.1385379208457,19795848887.18107,207.82071349754267,1045164792.0962675
2,0,g_6,2.1120100942975832,1.0,-2.2214233277589233,0.73037759877765,115.33166716528706,11.367357221611456,493.33909887785626,Converged,11.206674932951742,12.820632864529063,15537.062393649254,27671743.978850923,4110.4208523930465,2924.9780394912486,320.39889315641483,5772.992137397479,1474.5630788969652,175.61788289450246
3,1,g_4,0.01241604108256203,1.0,-2.208172419169552,-6.557031573477839,116.15961820379921,-13.261728670812925,490.4135547011603,Converged,13.164510719838944,-13.373155961377499,2074.956801353155,19580.80016748003,8824.295598698689,1009.4563994977561,2786.1260551880746,191.02720600374198,2757.3248120233075,1269446.3081875283
4,1,g_5,0.07591684256414152,1.0,-2.129963104755621,0.23093206863365623,184.11012331285934,-14.023816171216906,519.7577645191485,Converged,11.192752431254576,-14.29934628311784,1536182573.495992,6029.559032953537,22445.677426818984,225.79147541710617,869.7765202758872,8822775608.692842,215.83578442531902,930581999.6143116
5,1,g_6,3.9327482431636898,1.0,-2.4079982234878976,0.7144371992877206,115.78510719820426,11.885079740408584,493.15524391520444,Converged,15.160877975363036,13.868195532076758,16318.957925546396,39106765.69126508,4193.130970744193,2785.6704935382386,320.7576916562717,6127.811343495341,1428.350010903435,174.04325564001005
6,2,g_4,0.6262802938385729,1.0,-2.6562636941004123,-6.546142512131024,116.52441254434744,-14.582974524155432,489.9633080246089,Converged,31.65401977518283,-15.374353253866165,2080.342457043732,19192.699260161102,8807.14947336707,1005.8690530857995,2818.7912253228415,192.85978764198927,2762.494915579189,1877459.5891084655
7,2,g_5,59.719532987991904,1.0,-3.4665590593409163,-0.003987318070796331,185.1863688845983,6.8805759797192625,518.4324911112869,Converged,66.5006616784413,14.608417398122716,1964852929.423426,6076.5160377720595,22425.201660795847,224.94460113886174,859.9959465520052,13653003006.759537,220.58751304746653,898317990.837761
8,2,g_6,43.255490963506745,0.0,-4.1106484444422575,0.8088663206984503,114.90467741547887,4.305690467435547,491.94936839765904,Converged,10.804546158558836,10.88258114339381,16799.983506015178,390236602.7988666,4421.728633444895,3040.067924057362,312.5161963513977,1045725.6778335639,1408.2720248626163,162.87376413900316
9,3,g_4,13.865540766530565,1.0,-2.7388109135970913,-6.5449035393340935,114.93960350666123,9.32794246971796,489.9817026830368,Converged,12.048975278639205,13.051588635310305,2058.007877293534,20307.80520345459,9076.534045971777,1045.2327913238441,2486.831400702342,187.8000668646532,2703.9457454794233,1693641.6974985597
