,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4
0,0,f_1,0.007506946785538077,1.0,-0.3351544667738716,956.3138677143725,113813282.98348497,15.539058473077603,138.3751748510989,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.3035220801830292,15.45241583469708,60.72503332638324,202.40240174480888,463.4307159442615,247.1810672866902
1,0,f_2,22.67763576238433,0.0,-4.01649468649589,89.02359859243268,17173.968201738644,-4.735709422017976,254.3507179435793,Converged,4.930209264977748,0.02639470981118146,1.1546086760946246,24059.37040340461,16.807149404578855,4311231547115195.0
2,0,g_1,0.3247476675502302,1.0,-2.946838363181884,13581.637153152877,433.1037289293324,13591.26667321209,283.53636623175834,Converged,57.40564199738145,13590.696806852713,1.4914219608745407,3.8707115182297502,28.507363970891657,1.8126292742476924
3,0,g_2,725.4774103069494,1.0,-5.967504290281765,28284.72695639944,23177492.0636293,29954.870258472387,565.1315607590009,Converged,23536.507847219706,29981.80494633594,12.438342481976017,1085385.2526850381,1.6313833002501794,114.1991474738858
4,0,g_3,4.128072157970196e-14,1.0,12.087504792476851,0.08055160329388977,2083.0135256747235,-1.512450283908373,-703.1426799586964,Converged,5.002220859751105e-12,-1.5124504870849504,319.62794817105475,197246.47800222065,122885.92232966724,457.28943237083325
5,0,g_4,3741995.707921608,1.0,-11.357031300797571,3013247.597176075,4311231547115195.0,5157400.62836504,1032.0665512300363,Converged,1161483375.0,5155466.2044952735,135327.60608222237,196842.36020372043,44.64823580974957,9.681797472446249
6,1,f_1,9.7216491502504e-05,1.0,0.4810096314120348,960.6529064339702,116919165.48735262,24.773486630350817,139.1918615897991,Converged,0.060719072818756104,24.783346472717838,61.15255635112162,202.7330846789086,465.8361172868745,249.88791670559215
7,1,f_2,13.659740319709819,1.0,-2.7458393165321207,55.29426732618515,6501.154874570932,4.124411045869351,279.0468177773501,Converged,10.448387845891375,0.4285024539653495,4.025528504827293,5.944319922268352,9.70560426905543,4311231547115195.0
8,1,g_1,72.40409438363395,1.0,-3.9312213376295357,13580.328741789515,496.6595118181015,13586.130969320726,282.6042827375438,Converged,26.270198725290527,13594.640028868269,1.5858219981617407,4.285656644713847,29.20711525768116,1.9073802113009126
9,1,g_2,39.62789677524597,1.0,-4.281940781016155,12138.66155813681,465684050.40557754,29888.36489681946,564.0534723826854,Converged,793.1745957136154,29894.659966062547,59.56882624853631,7061842.663991784,3.3503634124532424,67.5907520454735
10,1,g_3,7.106740190914011e-14,1.0,11.510672082250787,0.07926110465418292,920.5930832723657,0.9206864639032979,-689.534305526076,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',1.5916157281026244e-11,0.9206867304879972,380.4848932477263,279576.5050105976,178358.67748918445,393.75198544715784
11,1,g_4,1291111.5742484396,1.0,-9.562981259682966,4838373.129276037,4311231547115195.0,4881364.459537268,1039.6278890962392,Converged,30901134.0,4880228.1886302,308859.17907050997,505059.77976982255,45.60710378387875,10.528815097463774
12,2,f_1,0.0022625908482198573,1.0,0.7139387835026995,956.9010843095311,115334145.67763558,16.786509519530227,139.42347207375775,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.035832569003105164,16.738942820588427,60.49424584783369,204.8336988016152,465.67809078534117,247.27278373589616
13,2,f_2,0.040101417092355054,1.0,-1.7166400431270825,47.8156382335179,5334.473384360421,-0.16975230205606806,279.98411331335217,Converged,4.890049391186039,0.030501080168440317,3.7602406862969513,5.478640445985191,9.558184737693285,4311231547115195.0
14,2,g_1,27.901222086811174,1.0,-3.0867139329121622,13580.181672114752,483.13002122935126,13601.389455746865,283.42300545859,Converged,24.868802890256347,13596.107295006523,1.5771919725882586,4.1103666763422755,27.728790660552665,1.9008434288888894
15,2,g_2,11.00913554619037,1.0,-5.123855258312191,28288.46729292725,22743162.192008894,29974.801639716476,565.9725828078518,Converged,4479.989798527211,29971.483637976544,12.4847572229154,811534.1917450285,1.6198414236560432,111.36615768380541
16,2,g_3,5.9392982757006185e-15,1.0,11.818015477242831,-4.035115165010211,2124.970318569414,-0.4745355558843585,-703.655231594575,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',8.640199666842818e-12,-0.4745356329512014,380.23452033289544,234849.06023638055,138156.29175745498,359.66318861838295
17,2,g_4,11491620.830625055,1.0,-11.262904291617131,6176455.8886191845,4311231547115195.0,279920.53778910637,1030.12925924301,Converged,953721516.5,276530.6084637922,154962.9238844544,273537.29675559385,42.61221893664123,9.761490554288278
18,3,f_1,0.0009240084246427589,1.0,0.4417494807718082,951.7495675247628,115142941.51061086,45.48321189102717,139.15105236116818,Converged,0.06485354900360107,45.45281438414514,60.74003306147966,203.41322969567304,462.1184398598633,249.31459644264976
19,3,f_2,0.0077880892546639095,1.0,-1.3113931013597757,47.87357515959748,5345.667303885647,0.09000517741942815,280.38889047334385,Converged,2.1844057503440126,0.0017550258350602632,3.7559841164350054,5.4777152100252895,9.589763043261977,4311231547115195.0
20,3,g_1,1.0822779730437098,1.0,-2.5342764077925173,13581.762246513637,423.48166950788817,13598.967451248885,283.9497787379777,Converged,24.18989127259175,13597.927125351369,1.47531271237285,3.869666738735103,31.168949712000376,1.7545305994989746
21,3,g_2,6288.032529092844,1.0,-5.890970606118079,27939.01824638805,27401887.847861905,30076.58969587412,565.1870475381604,Converged,12689.591182731092,29997.29258035853,14.02690099015177,2142866.0107345902,1.6991541816214684,95.33993330666904
22,3,g_3,1.3086484097546647e-12,0.0,,0.0730488356072199,1518.8720552253146,2.514157062383343,-705.8323750860152,Converged,0.0,2.514155918421626,376.40925277359275,225596.1320227756,129707.63821615856,408.48715673589027
23,3,g_4,1212086749.9877949,1.0,-11.9363911754912,8689328.102480412,4311231547115195.0,24670662.414309025,1032.3863506794276,Converged,2062711007.5,24705477.450571936,567259.1306293749,981604.632641296,42.30899412075278,10.558586985819284
