,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,g_4,733850.3972870039,1.0,-9.320444273354743,2107063.479955837,4311231547115195.0,214295.71640603244,303.20628458551334,Converged,19087909.0,215152.36709171886,107076.83163918952,2512985222.6526475,2239758114.5612454,362514.6857283846,794200297.4821995,10325.414598570589,1079781012.0279255,370442292.71173435
1,0,g_5,201467902.7211824,1.0,-11.370828590684361,-56350.535414502025,4311231547115195.0,1127735.556634143,327.34743953401176,Converged,974015175.0,1113541.6176910172,1129960676.2002175,35879.88722757632,1699515589.2180963,13932.44446585304,149288.50505589382,8223955.477534789,14808.1697530201,517145963.30734
2,0,g_6,30779267322.399403,1.0,-13.511510485676656,-2174474.03355515,4311231547115195.0,433994.67170608044,322.63241385475857,Converged,23886390750.0,609434.8818131121,51907850.09585685,256075506.3301291,39680.06770058587,13768967.903458484,17499.8952688383,8288351.908587093,7079716.085611211,16204.072093990148
3,1,g_4,97598.78462256749,1.0,-9.456198895944095,1736124.4855267853,4311231547115195.0,-2694313.16498591,298.6692448275177,Converged,25925982.5,-2694625.573027776,93408.0178149956,90207452402.2334,167909976860.84927,237349.2799466054,4390210085.597971,9961.514062475275,31386715896.71069,2658992064.362944
4,1,g_5,2018840273.735545,1.0,-12.255274359191862,-1660932.0013989806,4311231547115195.0,705823.8197680116,328.6361357453887,Converged,4473059378.5,750755.3262388116,378522467.64100635,46236.089335110235,105024716.25824322,16426.899727771764,128580.36227659772,2686706.5133467596,15233.423428677093,179488549.71783352
5,1,g_6,3965734.1938262754,1.0,-11.111474662540235,364642.42762064934,4311231547115195.0,-378716.1259071827,324.72632086459964,Converged,709080397.5,-376724.71078375255,33409153.719616015,354275666.99585927,44238.99331270812,5146140.4497997835,12975.506638094106,11863894.792377524,9583971.291561745,16532.806440615754
6,2,g_4,3886063.2133615874,1.0,-9.645581928703919,1589008.3572280407,4311231547115195.0,-636173.8338730335,299.76915002404377,Converged,33889590.0,-638145.1438977028,91720.41493552663,16182154618.250866,76604632767.82455,293780.48507374816,7614483297.089101,10798.558915357251,13361441466.023182,1092130265.8692968
7,2,g_5,38004326.1026465,1.0,-11.117092720022205,-689216.8759785295,4311231547115195.0,2904827.0065974593,327.07006468510406,Converged,682031302.5,2898662.241711217,135688457.339665,53392.251111190264,250683283.81436855,11267.605719475912,121501.33655911399,2985234.275304902,11616.811308845421,130186346.30418108
8,2,g_6,1636530478.4523182,1.0,-12.221096879056281,-1387280.2368588448,4311231547115195.0,4396094.29445219,322.07952505376386,Converged,4594482445.0,4436548.348370831,795817340.3388325,11562193019.167677,40451.509095651156,1952149075.406859,15081.684557156543,19022152721.966908,343112207.2922976,14277.101278824342
9,3,g_4,7961914.743648915,1.0,-10.40193762202422,1466850.687629819,4311231547115195.0,266531.1212235689,297.69080096041586,Converged,164357677.0,269352.80773054465,90478.82082848377,114813885127.1626,635307789566.943,226724.406564253,36075082884.10628,10337.739749308133,110009678934.98282,8390579313.919715
