,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,0.0003174242450046281,1.0,1.3769902541944756,19462.887610435486,48713981614.268906,5188.845252037048,-42.46512964611718,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0098114013671875,5188.82743563323,1252980.725692202,1557442.4337269894,1533476.4504554903,162507569025.73676,104074631376.02776,63943988710.49109,69127664910.64445,122152255868.63583
1,0,g_1,6.147365376473257e-15,1.0,13.225679061813464,1.4600438638055173,215.57420598002236,2.932134376319632,-753.7471565663656,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',5.115907697472721e-13,2.9321342979144958,222015109717.29218,178227682264.62964,200169875143.5231,87289.46865570855,23988939132.999866,64204.198083012736,15094363333.957844,10714142192.020287
2,0,g_2,3.842223129454321e-14,1.0,12.387657985314604,0.06434236421773676,3586.1732987301284,1.7672454412240768,-693.0976365201353,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',2.7284841053187847e-12,1.7672452452081813,3693446165227.957,2787371156652.1436,3259185289244.7695,143053.84140351473,196134.7581835639,265270055051.8054,125814.18157569332,394282349444.1054
3,0,g_3,3.11471725757859e-15,1.0,11.589865821848397,0.5356974400638137,6634.027706052679,-5.963547547900816,-665.2390975516284,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',1.3642420526593924e-11,-5.963547492091164,932847580776.7789,1374827512229.234,1584818459300.1587,62632280695.27374,66225.39115932095,70292138160.42966,51488617872.31074,64434.66212905731
4,0,g_4,285793.0940524945,1.0,-9.407815464266905,-6680787.745574951,4311231547115195.0,-1471533.2983093262,764.4173349571523,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',23335981.0,-1470998.7021121338,128263.65912921149,328588319427.7541,69958971969.42653,370626.2566302536,10583316912.143906,12450.131268569525,37977241611.747734,8517360576.2044525
5,0,g_5,56085832.79919861,1.0,-10.60853720923371,3211792.2738165855,4311231547115195.0,-67774.08018732071,904.3252581312443,Converged,195840769.0,-60285.03266449121,152222153776.4318,54854.51431308991,75771939530.0522,19497.535246685686,206384.86898187187,5355646781.595403,20250.179447850714,8961760529.486767
6,0,g_6,5778973.101530082,1.0,-9.41443464908369,2836902.68573761,4311231547115195.0,136258.7113723755,883.8370188271874,Converged,17060028.5,138662.66085219616,66986423523.66041,34393858826.3005,48528.51555803608,5790492505.854884,23723.08756064711,5595350180.595799,3901485343.210182,23854.31773572542
7,1,f_1,1.5042126419936484e-05,0.0,,-4849.328473448753,62729163360.405136,13722.247698426247,-56.27164619170186,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,13722.243820008216,1598231.6981403055,1692679.3330523248,1659965.3460390659,87038937593.2204,42513833518.93432,41645638921.055145,31237115368.33128,71942950856.6585
8,1,g_1,1.2845982464476728e-14,1.0,12.41352233963655,1.6575882108591031,495.0107335125723,0.9402366550348233,-778.1908048619398,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',2.6147972675971687e-12,0.9402365416947048,671942806838.9662,465627345148.3541,492032617536.7834,79377.70934683745,64178471790.189064,62452.99738883713,33923211857.82588,27527980718.22163
9,1,g_2,3.401238551398205e-14,1.0,11.55654206020681,-1.0487889075884596,3277.5454123261593,1.9970703994622454,-697.2316411033952,Converged,1.4551915228366852e-11,1.9970702150377744,2460067772610.5146,2040749836454.3972,2529127520717.0864,157178.7601796959,153378.72343526495,209219981441.38922,141652.57742556583,279764453351.448
