,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4
0,0,f_1,226.69089129452655,1.0,-4.618899961251943,78.816775619809,22302.103372628553,14.753713239936076,77.9589198905923,Converged,72.85787875768801,29.809970786037184,5.879912425098102,15.886909091520861,160.86784290163055,36.83840047742923
1,0,f_2,2.6063940339738387,1.0,-2.824164266168737,1.615487567549608,42.482819458712626,1.615487567549608,62.576279719502054,Converged,42.482819458712626,0.0010545296152877164,0.11647169711567834,0.2851091218392658,0.29919073652753697,0.08508519302218549
2,0,g_1,25.00487903128725,1.0,-3.7187939020455687,13568.500748917473,3198.2087009495176,13597.549981427188,81.1003814204783,Converged,244.017263637591,13592.549493547862,7.502563168868646,4.682105346029299,9.147437835754584,4311231547115195.0
3,0,g_2,1526.753428972575,1.0,-5.221825637419226,28581.629328464267,5182358.12438417,30037.001946403194,128.3329414775431,Converged,3556.2298057312146,29997.928254115766,423.11467162542573,183778.6928657329,2.9100250589512147,2919684556.233209
4,0,g_3,3.673790356464152e-12,1.0,9.820898063116136,1.6109535929863341,77055.17234194907,2.928508662909735,-120.51066545637252,Converged,4.656612873077393e-10,2.9285105796231607,1111.8819836303935,13859684315461.074,7357663437188.879,1091.2258692921966
5,0,g_4,16753502087.971876,1.0,-13.434776355288879,26509272.395242035,4311231547115195.0,15273951.62290126,301.6024596998742,Converged,54721004178.0,15403386.942995785,21613.045804327787,53057.82995062173,37.022308129917676,6.742445507086272
6,1,f_1,24.012867943580375,1.0,-3.0831773392604163,82.54621173625762,14902.05294542749,67.52796349560683,79.16104270055993,Converged,14.538434609698015,62.62767085704121,5.050325367001132,13.36773218107617,85.65746803652941,49.687708206385665
7,1,f_2,0.784151659875731,1.0,-2.8037725600905645,1.57886226900303,42.57425046982561,1.5824685212165064,62.596703534708745,Converged,42.574249747263366,0.6969451393254741,0.18892740027343916,0.3702889313774533,0.37623937803754104,0.18997427667207342
8,1,g_1,4.3280786109053695,1.0,-3.1300958282450395,13570.758180234407,2176.3317983121397,13595.700137972422,81.25650310293715,Converged,78.83975965379113,13597.780541445527,4.274473868425664,2.5718120008647136,118.19907072763141,36502.75344720863
9,1,g_2,2317.2139373885275,1.0,-6.973372472780261,29875.014980005097,179141.775236883,29874.781602222603,141.8711938425273,Converged,179141.7721965222,29826.64415383376,0.18892740027343916,0.3702889313774533,0.37623937803754104,0.18997427667207342
10,1,g_3,6.017588603421842e-12,0.0,,-0.5270197962527163,281089.653357355,-0.549254712939728,-109.60961969148083,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,-0.5492522598623539,638.7166072074656,531678730911.2691,270456041999.36624,2905.739446855436
11,1,g_4,33190544082.17393,1.0,-13.814187497918777,28552172.567751527,4311231547115195.0,1209609.9299265146,301.06117911665314,Converged,120523640388.5,1027427.2082370692,34967.802531513305,77245.7490790513,35.416708109449836,6.989360989617865
12,2,f_1,2.119580469369939,1.0,-2.198425651294884,82.84956324726691,16625.78565199129,32.95421277084107,79.9746567653134,Converged,10.575639750968548,34.41009067415918,5.119231007159651,13.929152070955032,82.3327936613499,47.86457836886209
13,2,f_2,826.4813211844877,0.0,-44384.841940219085,0.07242231742267446,0.02743770836569662,0.5119294708621238,-10.863312536019286,Converged,0.009310102906096632,29.260517630708996,23002.536744645877,3.484749076563406,1.9779476995075034,1.7062477122510615
14,2,g_1,20.486731119931292,1.0,-3.059486134279358,13569.697647964373,2326.393128838111,13600.168847708654,81.63642155144956,Converged,10.744698532332222,13595.642620679446,4.425328222430577,2.6430578011317376,4311231547115195.0,4311231547115195.0
15,2,g_2,3157100.912675525,0.0,-3120.8186104368147,29963.190875658605,2229.4781784809225,29860.426267565297,94.00786311256257,Converged,506.46739485757735,28083.603003232143,26.415847968222966,4.549442248081695,2.2275439579094565,2.443724891098717
16,2,g_3,1.5468241514987178e-12,1.0,11.078305961678545,-0.2260817060413302,30365.11405686702,0.7899419298229275,-109.83879763989097,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',3.637978807091713e-11,0.7899431735367819,1545.8040895624972,126941452527.89911,177625411110.82654,930.3881836906058
17,2,g_4,378643639395.57886,1.0,-14.877003581506111,34346885.13173376,4311231547115195.0,-2895.4167930036783,300.4025084801488,Converged,199703180610.5,612444.8463099229,80942.50301471687,147772.9958226472,35.485148639481075,7.9513244428805905
18,3,f_1,190.78678937063464,0.0,-4.899625912895188,100.76669833052316,24590.635234949586,182.63793036229677,77.86078043607313,Converged,46.21756347827613,196.4504894796593,6.89347608504014,16.78789949582434,53.64939099514814,60.00585385079103
19,3,f_2,2.117405930592885,1.0,-2.818682478116964,1.6075224605529836,42.50726886388152,1.6075224605529836,62.5817455181639,Converged,42.50726886388152,0.1523915624572539,0.11647024373260215,0.2851099708868192,0.2991907777139789,0.08508574162042253
