,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,g_4,18339912593986.68,1.0,-16.708740531077634,-58847607.97124547,4311231547115195.0,-19595083.52302426,2805.5453658928423,Converged,24630080510509.0,-23877595.93911679,4051.1211844054665,123573.85160510773,162936.0398716977,1634.6556070271251,12245.473295312786,305.3113066857309,11374.298214138227,16688.356492516723
1,0,g_5,565913224711747.9,1.0,-18.87785724241549,-9141817.106274333,4311231547115195.0,23973219.442664538,2925.5677457447655,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',184331825829740.0,47762150.16078947,221219.7621015973,6192.557936523703,406266.5168729968,352.82579188801975,1084.5241430573358,16070.249841496805,302.1083789146844,7919.7192684098745
2,0,g_6,7310179924856.07,1.0,-16.517641766383775,7573139.057446443,4311231547115195.0,54229551.01891371,2869.9021301389444,Converged,26992635768597.0,56933285.45943409,726703.2257912955,1516297.1305829114,5408.939986627051,117472.86663091181,346.3498563208137,167027.2194111982,126727.42964082045,264.8016604093909
3,1,g_4,135136848370013.4,1.0,-17.848750122083946,-60099009.41442543,4311231547115195.0,-88120598.03652078,2804.0703159202358,Converged,66547273192863.0,-76495760.473354,4144.114375453957,142473.6484574974,188184.56572622037,1628.4287910693868,12907.95732780352,292.86406246467345,11982.90829066323,19345.63307281433
4,1,g_5,14946127210572.617,1.0,-16.983277883132978,-11832826.182972891,4311231547115195.0,-118373961.83042793,2927.6694873168976,Converged,73225766949924.0,-122239983.97348048,69612.03123479843,6001.963450081937,73933.3575973466,395.0015916539311,1096.9541776075598,6152.390343657627,332.92868203980436,5082.046041071797
5,1,g_6,31924482649088.94,1.0,-17.081569750503796,7081072.321759656,4311231547115195.0,104309853.51604362,2867.1024732355477,Converged,68674082673127.0,98659678.06309626,95461.20350139523,359365.05959073774,5658.723416801992,37134.64479358021,342.758832547686,48188.14164246804,16615.720965097902,305.4418762293479
6,2,g_4,371889795150.81854,1.0,-16.923893744807344,-57465539.60518512,4311231547115195.0,-203648137.21323535,2805.1451121336713,Converged,79376644776706.0,-203038309.5366325,4133.581520058036,125850.4598369775,177709.2655376237,1627.5860101440192,12621.958925982985,298.91799981693936,11719.895290890923,17810.46705858267
7,2,g_5,1474004405648719.0,1.0,-19.095306816564612,-13658484.480990956,4311231547115195.0,103585604.54047559,2925.689521266274,Converged,662077116682104.0,141978369.55745137,69823.13527261346,5964.045675767217,67251.56994767746,398.33379006801135,1126.0372850559704,6346.717971502333,332.4642233363379,5457.990779128352
8,2,g_6,35104025212710.918,1.0,-17.262603409991076,7648278.259663314,4311231547115195.0,12152011.81384036,2869.2208044465815,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',14911301449358.0,18076876.80915552,767241.0022421641,1431600.5520859475,5425.115636702344,127532.78525403271,341.31928748941465,189700.17807953543,132658.69522089206,271.01014302211627
9,3,g_4,31159878523600.25,1.0,-17.054853875555718,-57058933.53180279,4311231547115195.0,58930362.04766975,2805.2936587264603,Converged,17544029599467.0,64512465.46158106,4158.98370875635,126687.70432370782,162811.27830847487,1688.5798087643636,11858.483794152964,300.0420129838749,11634.477207834154,16673.358522978302
10,3,g_5,48196017182186.266,1.0,-17.35309013373137,-11906420.00175852,4311231547115195.0,159542111.9388855,2927.1686023275643,Converged,129795342529749.0,152599776.79988608,74358.40380187718,5905.688062938348,76449.648793764,392.8145657639553,1119.8991483050052,6399.754627074497,332.2445189926232,5147.273689292017
11,3,g_6,449439745187195.56,0.0,-19.445793963283695,10535699.777415335,4311231547115195.0,3194306.6833108068,2862.330052182845,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',91630234641769.0,24394300.673574,49512.50515588582,518198.63742679235,5558.109789876559,67656.50116915202,411.0221887672355,86272.15816071526,18281.524472922676,293.42407232733945
12,4,g_4,3622106121475.872,1.0,-16.326903787420925,-55823338.66449943,4311231547115195.0,-67140526.32678714,2802.7773383592257,Converged,20197898187652.5,-65237343.17178711,4099.071281851652,133237.46641101144,147469.1948555028,1655.930554596907,9209.555231416347,287.0169253279745,8950.014057197406,33995.089578812294
13,4,g_5,305037378170301.1,1.0,-18.48945086183533,-9773275.067684975,4311231547115195.0,-83409680.8724334,2926.38585690585,Converged,107796134977072.5,-65944361.574742295,188659.9473736024,6324.969552475152,411954.39699574804,383.0515243127225,1087.1998422841225,11047.757492973718,304.0808411291567,6741.027177864668
14,4,g_6,1152814193232131.0,0.0,-22.91893416601039,7507001.272723816,4311231547115195.0,-50066820.503433086,2860.304428286625,Converged,97812881187553.5,-84019938.0809418,47415.60879468372,333060.4325963764,5321.202106898813,35071.07286761597,446.1311739525186,43735.23898734474,16638.761940550317,297.63746477817125
15,5,g_4,4580348392146.021,1.0,-16.678054105165273,-56114341.40040249,4311231547115195.0,-119045715.26352066,2802.7911675434493,Converged,43947063557209.0,-121185890.11435552,4032.679093398853,126063.48068767333,152510.75633347168,1628.71196669986,8295.050828062353,293.85123854697184,9910.009500444057,31474.495600358972
16,5,g_5,613722968210281.8,1.0,-18.448967284759483,-13429871.451408392,4311231547115195.0,25120784.150911026,2926.2887682402343,Converged,536383098945575.0,49894216.86037383,70346.60685514423,5959.46581131103,69850.22461933238,395.05982069647126,1129.8915933990033,6159.9637173496685,334.3433485066669,5202.641435821954
17,5,g_6,235530888289182.75,1.0,-18.082774720410512,6322368.543532409,4311231547115195.0,70875890.4523547,2869.097142366039,Converged,127314767708332.0,86222906.06742406,448784.1205513117,751797.2759239307,5175.337250667974,64270.91526502777,344.1643931383719,98320.15556935794,74069.00566038502,293.8021023075326
18,6,g_4,736011289339.9802,1.0,-16.44198543688533,-57508912.829614565,4311231547115195.0,-228558247.22935027,2805.846245104782,Converged,29673945585508.0,-229416158.2325085,4131.51447995508,125265.40476713145,170308.3897809506,1608.679440267729,12695.044334330914,300.1651758333635,11882.292080286263,16618.62824029066
19,6,g_5,208404738927104.94,1.0,-17.921667860242874,-11098549.714269094,4311231547115195.0,-130402338.36329031,2927.6220038822876,Converged,161779023500756.5,-115966108.28313763,60795.88748015454,6019.746277817962,59518.13437038866,417.86107331770177,1111.1875496205218,5319.766817524547,347.4448453216566,4580.690829337164
20,6,g_6,1671929868971084.8,1.0,-19.141356669734673,11320412.161267482,4311231547115195.0,-192919847.28390244,2863.463317094768,Converged,772584515470365.0,-233809086.32024407,76352.23743171287,401926.5940391923,5851.718222109371,42997.216370142494,373.40471864280886,54195.66831393784,13472.91068801586,288.93650693428395
21,7,g_4,110144581056909.69,1.0,-17.625671336788322,-59691930.54601206,4311231547115195.0,-18740895.77506651,2803.8768231954614,Converged,75591844358509.5,-8245916.925306512,4030.0968850657687,125486.09128863314,166424.44535978604,1561.0219862303422,12180.10393835587,296.62285854486953,11503.078275173455,17174.826333147415
22,7,g_5,3106334779779.318,1.0,-17.693950607519245,-11335391.767131926,4311231547115195.0,-105190695.23597658,2926.64845137468,Converged,368921167282402.5,-106953174.96062005,75272.43245581875,5945.809604655432,85124.91713454705,392.1673918566225,1104.3008377034307,6718.376919521421,329.84057367117725,5249.426484486932
23,7,g_6,14205797111455.492,1.0,-16.947382522880353,7500828.816462055,4311231547115195.0,199965652.08263803,2868.92531961215,Converged,67781101162017.0,196196594.2280203,219810.8249066981,351853.72958603397,5591.398539138195,33646.9829260727,357.99405137649563,42748.22338301429,32620.789323809382,273.5589915648165
24,8,g_4,308127171700.4365,1.0,-16.448415048520527,-57692414.13290151,4311231547115195.0,-137350986.07079014,2805.6238392329856,Converged,30503164506902.5,-137906078.10973543,4107.031676891585,128665.66365112698,173254.70164057155,1590.2413367210936,12810.286076505623,300.4091104281387,11843.899107356021,17538.86254668737
25,8,g_5,477940817040315.4,1.0,-18.35101023359185,-10434961.180551626,4311231547115195.0,8134065.857310556,2926.0096421313815,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',341294511669287.0,29995923.441704325,202098.59372968838,6155.211959682241,337703.11421209556,347.3257395677822,1109.5302690464657,14312.940664907092,308.43296957646015,7031.558980895723
26,8,g_6,21083636989087.47,1.0,-17.256726560233798,7932387.3453802075,4311231547115195.0,-86048122.76315533,2865.325791225421,Converged,132318970411830.5,-81456430.59260562,87771.51853439237,431343.784586914,5659.415161829403,49539.220119038255,381.0601215094154,63329.62164399106,16010.0034970556,284.19844742522514
27,9,g_4,211654240987840.53,0.0,-22.69296246400305,-59393702.91485022,4311231547115195.0,10799794.209537521,2798.352589015399,Converged,16110636181202.0,-3748547.310644102,4107.282101293935,105348.47846426646,179555.5925657817,1421.2546867945,9772.755794035014,314.7563085539473,12966.180321494601,30428.721518424016
28,9,g_5,64887743686175.516,1.0,-17.60402553132988,-10781867.815721177,4311231547115195.0,-102767816.96849439,2926.7375929244135,Converged,236121431499387.0,-110823109.86733894,74619.87224288081,6006.787077237157,84954.11753650426,389.4258233234663,1100.037222910811,6744.110804586706,331.8116844369507,5459.899274928
29,9,g_6,145868193060330.62,1.0,-17.729358223935375,6987776.089605011,4311231547115195.0,-165567153.08287445,2868.858636402613,Converged,129766985153691.5,-177644743.61494377,732442.5078126814,1406415.1679835652,5179.095822825087,117382.94174933038,339.91728578213764,176623.93884826452,120935.49448471502,275.6161180392273
30,10,g_4,2926452801.467728,1.0,-16.34796017932024,-57686587.605061,4311231547115195.0,-114181982.83849186,2805.744723681288,Converged,25201563958324.5,-114236079.53711079,4107.736248367574,126833.08349922701,172499.2529347094,1611.672683642284,12488.475741558144,300.9421658688332,11900.470954329765,17450.076767037357
31,10,g_5,49858184337408.39,1.0,-17.40567903235066,-12528443.884611532,4311231547115195.0,144460587.2605601,2927.7209520503347,Converged,149873462142383.0,137399554.45101953,65617.66885157205,6137.347896812576,64176.62007279269,409.8577128239822,1097.7968645257076,5753.509872417637,331.4060255298405,4968.126141457499
32,10,g_6,302539068986.69214,1.0,-17.152693658198015,7111972.067874655,4311231547115195.0,-138134126.7303791,2869.297150679425,Converged,125723209946403.0,-137584091.2142652,206721.55691119577,287321.4669751331,5553.294600783096,26701.859961464386,349.1388017070908,34105.305334521036,28511.493871294806,289.6041621707003
33,11,g_4,9751428946047.53,1.0,-16.626775326321237,-58342914.680819705,4311231547115195.0,-81511797.99131127,2805.4776183023096,Converged,32656615873066.5,-84634525.79661988,4107.366428966123,128975.44230365538,175619.89045198448,1584.6643283766466,12768.267578377357,301.8683941568378,11938.355482577736,17889.060731209156
34,11,g_5,9855621980264.2,1.0,-16.99951640519045,-12537982.37212392,4311231547115195.0,88391993.36454025,2928.574502730513,Converged,82301040332693.0,91531359.85800102,60666.29890627362,6148.9756990162805,60470.31100599617,422.5288901509964,1113.5109333048993,5377.834591581097,335.82220261866564,4543.048313668464
35,11,g_6,19285987706093.14,1.0,-17.19470902735085,6876579.414891712,4311231547115195.0,22334901.742205136,2869.199173022201,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',116093410745655.0,26726483.20064276,685923.1571740494,1406635.1871396967,5356.730804978205,114835.5126251923,347.41769514767645,174652.7248589813,116614.71515784766,266.2403541199099
36,12,g_4,196060051700028.2,0.0,-20.921005484662253,-52722807.83978997,4311231547115195.0,4560153.596717253,2802.2952745042353,Converged,21019170484598.5,-9441990.942603435,4129.966962878749,127436.46606627973,165764.33720275894,1675.9068486422384,12961.979374129485,307.69363290338316,11899.839450183516,17160.84417019115
37,12,g_5,464568146128018.9,1.0,-18.548403060273813,-13193696.636402305,4311231547115195.0,-30297168.43145096,2925.9046240811417,Converged,198986607999984.5,-51851011.38643277,71924.62761000392,5995.2101948257505,94443.7429769984,399.6145097129908,1113.5369078611259,5869.104841520742,328.78560901240724,5112.2598339101305
38,12,g_6,2532437540558437.5,0.0,-22.101553600931204,11933755.108020902,4311231547115195.0,8375135.811637759,2864.556322346459,Converged,278099440174912.5,-41948194.1711688,904857.1941473519,1450750.2327111678,5681.509620200591,135427.99277965064,349.98015899288384,192342.00870069885,119980.59127492495,263.4359457769912
39,13,g_4,53176681797807.09,1.0,-17.312980940473043,-58017630.81363623,4311231547115195.0,45246096.50756605,2804.8183252213303,Converged,104289103272124.0,52538330.85636526,4169.526322096405,127917.29257438351,171545.63816994094,1641.71000531039,12619.874605557447,295.7526588771127,12115.372477020734,17566.441934041828
40,13,g_5,126906961762385.28,1.0,-17.693018881745946,-8276626.723428819,4311231547115195.0,-171206939.7406703,2926.540752846258,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',191245620129302.5,-159941640.73166102,191621.7876962793,6059.878537046561,294654.11278323416,352.46969499358977,1084.0290845781917,11769.462805552506,309.6900852597514,7665.204445463656
41,13,g_6,116103097594863.73,1.0,-17.653984925068553,7119986.204399444,4311231547115195.0,-43532679.936551355,2868.869390190685,Converged,180555864017964.5,-54307794.67352115,3232666.396712262,9061986.191321969,5399.558837700279,688316.5124541839,343.32985641952575,1210871.089328588,680186.9604012308,266.15116627766236
42,14,g_4,36438483734.1481,1.0,-15.85198195738259,-56770788.911127016,4311231547115195.0,-221528183.78002125,2803.49165048718,Converged,9310586358536.5,-221337295.11159343,3968.399145965247,129530.03633989379,153567.2150149281,1672.9848918821629,9280.502735673548,289.8159506642939,9025.330200911241,31199.113035730745
43,14,g_5,13346866052360.66,1.0,-17.48378786199541,-12945052.431109935,4311231547115195.0,-120733725.05673334,2928.144604154243,Converged,230627922078942.5,-117080388.7661134,61771.26756564978,6204.1563551284435,61978.249748417285,426.5050411074381,1119.682988229327,5335.554311248129,340.46264615497876,4590.340219146773
44,14,g_6,362517166611.99036,1.0,-16.45643876210589,8432497.029328637,4311231547115195.0,149027537.9477951,2865.7284589888636,Converged,30946660198203.5,148425443.96292895,47076.26765835965,402007.70382831135,5702.9896765098365,43081.06347459806,411.2402354964114,57023.68187224837,14715.590476747046,287.19501037830804
45,15,g_4,14412711899685.074,1.0,-16.837082662454602,-55532615.18144365,4311231547115195.0,-69602491.09529348,2802.500326872506,Converged,50351272520259.5,-73398898.85786128,4127.670259613684,126618.67417618848,156380.8680970122,1666.0765504995722,8448.122513833427,295.97462822955634,8115.788534425883,31200.917905433555
46,15,g_5,610676996413430.1,0.0,-19.481540478853237,-9694168.719177589,4311231547115195.0,-77757086.62221502,2924.85711971421,Converged,132547119294594.0,-102468966.28389657,85456.44698367966,5952.776023053295,90824.5242047547,367.76114697823886,1112.5754254352094,7058.770725030437,334.9835815580617,7612.743766809838
47,15,g_6,818569350845.6171,1.0,-16.22706680613893,7123918.181239881,4311231547115195.0,-136059102.72600064,2870.1189118612638,Converged,18954659333111.5,-135154354.50088736,531753.405512551,948772.0707647804,5392.233780029186,79913.82914924395,347.8911741878717,118011.29759799718,85647.83509196178,266.322271321454
48,16,g_4,62794748358770.805,1.0,-17.57326845973016,-58951356.69242553,4311231547115195.0,-63665805.530807294,2804.3687542960897,Converged,25920237422217.0,-71590119.27767338,3985.837765290834,133472.93264203417,176954.34456610508,1580.1968223724318,13485.564299728498,299.5493223534605,11343.293865950802,18196.359754549423
49,16,g_5,14582447601761.32,1.0,-17.035977220533308,-12680120.594686747,4311231547115195.0,103706991.50247157,2928.5896119738723,Converged,83861739217687.5,107525688.61035553,62774.45536742666,6182.505197370504,63266.20115095013,428.6073699622827,1114.0181176065641,5235.860066547207,344.1559473004338,4595.263943477303
50,16,g_6,3503852413653.176,1.0,-16.579830460405123,7197626.485045992,4311231547115195.0,138879025.36992702,2869.9513613447775,Converged,36397353163850.5,137007167.35884467,198262.99257320343,278791.066204041,5502.909526811611,25273.614096074256,351.44324850058035,32849.61543651604,27883.203236108886,291.51644496047857
51,17,g_4,17020830414851.896,1.0,-16.836701702026133,-57184755.631348655,4311231547115195.0,-131699304.55435376,2805.220101188314,Converged,46427668893410.0,-135824935.4654814,4142.737054506129,127445.44877073095,174736.00819477413,1598.6070839761687,12731.77839117245,299.54198191931226,11851.514079464037,17786.59962623589
52,17,g_5,115041914003317.05,1.0,-17.657287468402654,-12506752.2504791,4311231547115195.0,-66928630.63955951,2926.6483852458605,Converged,186694050495441.5,-56202871.27234839,78693.34264215232,6039.828462422307,91699.76499717502,390.3566869695008,1098.0733195407317,6340.429368659921,328.26813737864677,5164.691822280145
53,17,g_6,86345170587686.88,1.0,-17.47319952005502,7747451.909611046,4311231547115195.0,-120795806.77284354,2864.4590169119933,Converged,71438659477441.0,-111503596.56279734,55528.18497425042,435140.51594356424,5684.298740514724,45911.70019495933,399.9321625490095,63381.65096330942,16776.003832000475,287.79550562691435
54,18,g_4,59047576369645.82,1.0,-17.287324269951036,-58576883.5684074,4311231547115195.0,59653032.88183083,2804.919079755719,Converged,47134739532206.0,67337274.96349677,4105.280301025458,127963.71434342027,163501.79491086586,1640.7537968803456,12315.708265686995,301.74073149235363,11965.941060821971,17219.94007975547
55,18,g_5,5164531807841.505,1.0,-17.059911122522177,-11879358.357241701,4311231547115195.0,118074997.9203351,2927.622192031956,Converged,99380593310392.0,115802437.29235584,71165.4007480683,5983.224840812975,72381.46223195383,396.0200606608152,1102.8830851191253,6086.696105811523,332.8413694321462,4947.746192189862
56,18,g_6,6189959250612.278,1.0,-17.484935197050646,8268063.73647254,4311231547115195.0,122115304.71542639,2864.6102447532444,Converged,238659009870749.5,124603267.58705696,65788.0483902248,454690.03309931565,5754.702353812691,54979.66241981223,393.74547322303556,69546.27515183516,13690.961937478123,284.1179996886526
57,19,g_4,21787873240257.06,1.0,-16.87293273207605,-57580095.29265763,4311231547115195.0,-81657563.99911572,2805.3320719539956,Converged,12364395275376.0,-76989815.80108093,4166.02362351353,121623.73066849094,164784.99758820355,1626.289729667715,11740.008156753363,304.20524395999234,11435.409750704384,16765.71104780101
58,19,g_5,21987764031835.594,1.0,-16.86133258156395,-12639233.506706804,4311231547115195.0,170051877.82066575,2927.97314572092,Converged,41345314448156.0,165362766.6008464,69697.68767224689,5984.82511473965,67063.3000491493,392.56756746466823,1107.7172564710527,6054.844538436069,336.9665613932742,5059.678832514688
59,19,g_6,334933004697092.7,0.0,-18.974274090082957,6825675.144582406,4311231547115195.0,-26644514.10484706,2867.5634287431144,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',82310214996158.0,-44945689.05885186,745810.0045814554,1546378.208558445,5283.189964624088,119777.42194390144,344.7245076538923,180953.8360854067,120251.0025674091,276.16554638249437
60,20,g_4,2329955010555.144,1.0,-16.212665058342722,-56199663.2345668,4311231547115195.0,-59205383.40932285,2803.2662811674622,Converged,16729229095586.0,-60731802.42471644,4036.6287889924624,126052.27973576044,150519.88761108433,1628.7662970848646,8666.57200174551,289.7986122761007,9978.520807314497,29114.917104642773
61,20,g_5,15070565979951.238,1.0,-17.879064282827976,-10221757.214542024,4311231547115195.0,198711831.16679597,2926.1028768689257,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',523448936650239.0,202593913.8526685,122064.66114912249,6005.917539883976,154514.58854182775,371.7538563849962,1089.6866074192544,8639.014040866783,318.0381177382081,5904.602628103258
62,20,g_6,4098784955757.7983,1.0,-17.543308513295088,7068041.706422772,4311231547115195.0,-216884437.38606974,2868.8856178754004,Converged,271130830765689.0,-214859891.76896012,764065.4678370113,1511237.2514355578,5343.336037834457,121966.49550222063,351.19817295408546,187275.6503159446,126294.1248777054,266.44465941735155
63,21,g_4,425322743827.3837,1.0,-16.675109979315877,-54114633.17705866,4311231547115195.0,-243891836.84908134,2802.6953408217023,Converged,48061053087211.5,-244544004.5758414,4337.625414456025,131220.0080746336,152334.80937934108,1602.0617071515553,8727.717656301931,291.1822330128687,8464.006559721489,36459.700279733814
64,21,g_5,26547492163545.69,1.0,-17.515808626247008,-12482981.935300887,4311231547115195.0,-112246642.29276216,2928.2214192334723,Converged,232407123783416.0,-117399068.1450715,61509.27374327542,6199.160578582768,59021.23984244239,427.67935361126564,1107.8834049676993,5312.4826813817135,341.5956224526912,4574.156999300057
65,21,g_6,434898626229896.7,1.0,-18.434565145987136,10888553.942148566,4311231547115195.0,-92881855.44305575,2864.288442302412,Converged,213582530326497.0,-113736078.66594028,73214.0643061825,354011.8257068992,5907.531780874115,40207.219149060926,391.6758784573152,52097.756194767695,12833.94067026651,274.54014991041254
66,22,g_4,110042235560.42099,1.0,-16.0485553278512,-57555241.51282712,4311231547115195.0,-145201793.54821846,2806.0316316454337,Converged,13738508199937.0,-145533519.6936463,4110.737801464935,129895.80666574526,174955.92752568139,1606.0841856696268,12638.170526228678,300.2592776243491,11793.185652199745,17599.759246021054
67,22,g_5,45360354155592.03,1.0,-17.19872518060917,-13369150.598790541,4311231547115195.0,-47946663.87457313,2928.5840224219646,Converged,76183144046311.0,-54681673.46295472,60059.917325862545,6169.989760216709,61816.03929271701,430.7008297849811,1133.6450393794817,5266.817078306391,345.3168049220683,4323.538926619603
68,22,g_6,4844201775692.547,1.0,-16.647109686423477,8716243.500581112,4311231547115195.0,-139765876.93620005,2865.482789890247,Converged,40703277512528.0,-141966831.67805472,51446.58687885342,406993.5393992926,5654.662514595284,39143.138395609516,405.2152001770915,54301.200731441946,15066.695224528443,287.8889943591025
69,23,g_4,349767749250.16675,1.0,-16.200408438932918,-57200476.50656192,4311231547115195.0,-142749897.36528367,2805.9413766119233,Converged,18410486226858.5,-142158485.70725673,4154.2005275349475,128143.94325737587,172824.66436052712,1617.7459398867206,12625.837059977392,298.40268983410647,11788.112057827655,17249.168349138534
70,23,g_5,32913830908495.918,1.0,-16.999248232153814,-11589890.20860146,4311231547115195.0,-116247502.36991154,2927.145757305831,Converged,43535281921441.5,-110510444.68251672,83796.8352935308,6059.61269737407,93288.07348159423,383.0340819281114,1122.6487532035987,7570.191225053475,326.6197448680921,5309.155115266908
71,23,g_6,184135040497859.7,1.0,-18.18639773842374,8250558.325087573,4311231547115195.0,-127644280.85936442,2868.398632348337,Converged,68951786081313.0,-114074644.1472833,944315.2893260638,1890072.3106428867,5481.86793677046,148727.27155499966,358.2634771018202,227940.76199789217,163119.83806014466,255.92673986728124
