,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,2.2890040635273807e-07,1.0,3.1081016378062225,15815.964996156225,7121096112.149887,8499.28449231101,-199.78541055503467,Converged,0.00031757354736328125,8499.284013875636,1023561.9876214417,755294.4904479235,821073.8637380359,14681396554.038465,15392122907.351814,16628324534.319738,29888715920.69332,18406795105.89356
1,0,g_1,1.9491834508641647e-13,1.0,12.830744068103792,1.6087172087492803,28.347688649733666,0.07304469311855821,-1607.7582110146145,Converged,9.237055564881302e-13,0.07304513461413586,7656749277.012858,7133013827.671676,9985999649.920267,42583.638236654115,689950334.8318555,31007.01924602473,804604108.4001287,751763230.0580647
2,0,g_2,1.5236963080549548e-13,1.0,12.014311771656834,0.28826720285284213,311.2431733174698,2.5630319492803784,-1486.0105269452033,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',5.6843418860808015e-12,2.563031558934851,11313756863.268072,11255129332.167162,11223756000.716873,92735.44245792384,84195.54209581553,1108324966.4576936,91175.9237839269,1456216958.2019908
3,0,g_3,8.974945726714092e-14,1.0,12.082660070797584,-1.0016327034836703,415.22111870532024,-4.1812774073487216,-1379.2106091663788,Converged,5.002220859751105e-12,-4.181277706930859,3854481355.433751,3300318861.8600707,3880209086.6650486,493052921.12446463,35667.55508654404,348288695.3929946,424993838.0034471,37375.45725721456
4,0,g_4,22.338611388207106,1.0,-5.539318172437357,-3374018.3785705566,4311231547115195.0,-82785.94888305664,1284.8954364827587,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',10286.5,-82781.22250903545,134504.87995690003,162383506317.85938,132385998797.31438,557221.5341478375,14134430131.64307,17263.304883940673,4384795446.695153,13434297125.651823
5,0,g_5,13948.892872229491,1.0,-7.677823438689996,1306949.3536777496,4311231547115195.0,269006.96988868713,1583.1782327334538,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',728410.5,269125.07531985873,9668621446.161186,54620.25056770883,12270482053.090885,29011.34460476343,305967.60138067644,1071148955.1450702,27432.935925591293,1005855710.9599106
6,0,g_6,310.66160017477375,1.0,-8.094577994677817,2659165.143857956,4311231547115195.0,369750.04131889343,1527.4440855633084,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',1708450.0,369767.6669139238,196653752982.37054,118837369002.49667,50927.64188284368,30484011820.21703,31393.72327726573,24425781969.439552,39038002106.50494,31604.254736719256
7,1,f_1,5.379778582652431e-08,0.0,,15797.906947558857,7346039919.983905,10248.922938769794,-197.3749118201364,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.0,10248.922706826297,1043275.168158841,711250.5875832011,820586.8670594323,15630038689.493277,15610311158.400738,16698762165.054996,30493873489.869957,19583631279.22187
8,1,g_1,7.692695752238295e-17,1.0,12.115627574026481,0.7170996460772585,60.62380408424203,2.2882498372055124,-1638.7638242142557,Converged,4.767741756950272e-12,2.288249845976314,6212400074.039037,6222529783.118658,8343239433.0492935,38567.64693833283,581665214.8301713,31083.478145272697,673850975.3537139,632284232.8831797
9,1,g_2,2.1072648561957001e-13,1.0,11.574118729050504,0.30239473810537404,838.6648258494389,2.4690057539020356,-1522.3350697200235,Converged,1.3869794202037156e-11,2.4690052948524897,10016784955.397215,11196171197.286587,11081691888.721716,94487.52732948755,96234.93726703031,1077315079.1666818,101104.2363068365,1385735366.0670416
10,1,g_3,2.3802263349572283e-15,1.0,11.090245046659607,4.948609173996374,868.6494008715047,-5.943131803767756,-1397.509341227758,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',3.7061909097246826e-11,-5.943131754980192,4221063175.4781537,3922772865.940313,4550674545.00221,578236507.7679678,37944.21446649466,411000489.7110047,492798169.7714325,27352.913980306297
11,1,g_4,126990.07385281907,1.0,-7.4720192354491,-4293744.475074768,4311231547115195.0,-642877.1156997681,1284.9180201547952,Converged,337810.5,-642520.7590331364,138780.22065334665,30862131707.129856,25769568034.869724,551879.9255345974,2349892839.0871835,16601.933460008997,1175586313.7974114,2855890083.0121155
12,1,g_5,2374.8550128349516,1.0,-7.72659826511867,1956713.9603118896,4311231547115195.0,-1622332.855606079,1607.2381517088586,Converged,816196.0,-1622284.1231219147,867537393.4031721,53481.707381034365,1080208616.6737382,39313.546496030656,251585.27499505528,102902884.10815571,22578.701028647887,100034285.29162712
