,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
0,0,f_1,0.19759662597085587,1.0,-0.6262457885331282,666.8982158832514,3551674.2635527994,25.390076973315445,135.9681016490805,Converged,0.26182901952415705,24.945558553032487,0.7718494437322907,730455721.0556571,112065657349.21725,3193.992806125421,49950.40353109168,3130.8917392365424,8574.571057676052,76274.96710111653
1,1,f_1,0.018003787134142468,1.0,0.5852846655278792,643.216924395605,3504163.2255395795,61.261347942247085,137.06022426007394,Converged,0.015820655971765518,61.127169750523755,0.7673783967523947,282584385202.339,432362435958.26526,3206.9553689169607,46437.7628139256,3120.607814970993,8453.107279570078,77360.91997215118
2,2,f_1,0.04661117554275371,1.0,-1.2700589695764222,647.8909189995939,3278739.023001468,17.523067515026924,135.1933173606496,Converged,1.9711036724038422,17.30717130027837,0.7554143394322251,2048743263.365037,4311231547115195.0,3124.1267677965984,47109.43123992641,3088.417144128325,8308.53457182911,75389.97007340477
3,3,f_1,0.02613625144852364,1.0,0.40111601761916926,656.4176935079086,3137177.6090620845,116.5606265543538,136.99124580556682,Converged,0.02384941279888153,116.39895945365448,0.7462972454097475,746484453084.7148,700138575917.8934,3096.7578134432924,41670.903006562854,2955.065933508213,8523.81747273974,75656.14130976306
4,4,f_1,0.12232440952323487,1.0,-0.3745362508099659,642.1106865191105,3363956.8441106067,130.25724287044432,136.0991770081789,Converged,0.10500255366787314,129.9074938039363,0.7580497004209652,460029244425.0996,326367578502.35815,3203.4765116649655,45084.042932760676,3136.642385840367,8361.312382076536,75604.74422634234
5,5,f_1,0.0008434146747404448,1.0,-0.49322937484502366,635.7427429905808,3303268.1183284447,50.81596895444159,135.96955032982993,Converged,0.42596490168944,50.845010556923896,0.7546468577634319,2242631587.6241627,4311231547115195.0,3155.8194393981757,47242.54057354552,3102.1389573243323,8279.308854079865,75626.11018171428
6,6,f_1,0.0002841769868531873,1.0,0.30476199782723723,633.887557047703,3257651.334236232,27.956515041463717,136.76785928708472,Converged,0.08623350411653519,27.973372591310987,0.7494501371612863,2145102234.4587207,117910626392.42348,3150.7260051855815,47555.46183137583,3100.1702480651015,8290.709888989135,75070.04556306943
7,7,f_1,0.03841935251989091,1.0,0.15522407025570129,638.2673422630214,3171401.066708698,109.89288755797679,136.64509581426415,Converged,0.06403916049748659,110.08889611013687,0.7456312778592463,1262726847.504085,4311231547115195.0,3147.556822428905,47766.66657677722,3074.744440454655,8206.790171144974,76028.82874537751
8,8,f_1,0.0035922712956337963,1.0,0.6539909320562677,644.8426797883876,3282148.3273564116,58.79214879407664,137.12925167111723,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.03926823893561959,58.85208435360213,0.7541495935275505,2778955760.52956,2394621724.506708,3153.3006230171136,45828.392180352654,3087.32124591659,8316.884742686374,75373.94830690518
9,9,f_1,2.0152577552725263e-05,1.0,-0.0486017428463158,633.7274013542301,3249252.7251453414,27.896298020026734,136.41369656054718,Converged,0.175382059533149,27.90078718225957,0.7514872445958753,2109745555.5395992,4311231547115195.0,3142.62374933299,47255.22080103444,3084.4985766051122,8283.745245032014,75068.47479030896
