,x0,x1,x2,x3,x4,x5,x6,x7,f_1,g_1,g_2,g_3,g_4,g_5,g_6
0,8314.987162867888,1346.4903543131259,9852.872438471002,929.2706718750081,788.4958390303591,454.42340960791216,514.2111338399785,200.29991122573972,19514.34995565202,2.4592352037073013,-0.06640924751167632,-6.881959278046194,-2255967.963353963,382905.123374018,5074179.847911116
1,5377.534461623592,7264.457491234695,4369.512295193481,285.2542772507051,550.6478377978056,176.75333189661043,391.94390285286886,526.6147421675549,17011.504248051766,0.15501902286828884,0.643343658499923,-1.2403309563025062,-258365.354616347,-443300.29925878777,-21606.687646573177
2,5601.09745955118,3817.2155448862095,8794.2187174027,141.25605990229798,284.67754387441005,92.9929723604261,20.875273494937694,149.49821101098638,18212.53172184009,-0.4143774193431897,-0.5892581063323756,-2.351793328634237,73626.98007467522,638796.2641449423,1727102.7595875054
3,7860.361585693405,8565.30677980062,3210.058126817731,581.7508838225135,517.083968141289,933.0892556368696,767.6702546667395,820.8377580418181,19635.726492311755,2.7871003486484573,0.7575083474637876,2.037537899005291,-6146924.185433919,-1673290.0921898456,-1017777.2421751013
4,3582.1824010796577,7545.052997226104,3504.8180513669163,101.38099320692976,954.213704451176,563.1551549362098,577.8411269841815,88.21177296512568,14632.053449672678,0.6613403703578491,2.5766845955710695,-9.660019314860504,-1657955.4994325791,-2528876.0713594956,1899644.9408629849
5,2208.4672982497973,7469.935844611781,2993.95325851134,382.7917220037191,636.785729190529,276.67267489673424,436.70714461785445,961.9235474918898,12672.35640137292,0.6486609922511333,0.7267528795116607,2.251378183013609,-154516.36767125677,-85252.23897921015,-1315411.75354495
6,8036.7341094890735,5978.735533817929,7957.620367865513,245.3581976717073,325.24958766534803,917.3689226239928,631.7571590634477,59.73095759072056,21973.090011172513,1.9068178007392507,0.7791213726427211,-3.655186300746275,-6447845.068320156,-2210312.9632110894,2549772.489566234
7,5248.088235686035,1185.8652168068188,9209.58893173426,331.66824713286115,21.781448701876972,732.3335903047198,361.3873946240334,733.8553018969102,15643.542384227114,1.6600045935939525,-0.871248509517377,6.120738531950332,-3125485.873120103,-422601.401321663,-5362361.098717038
8,9067.843740272832,5675.956319725838,6761.40691099397,351.895764170274,464.80323505735777,237.0592060495186,155.70139128017942,250.72992744904687,21505.20697099264,0.47238742554948154,-0.32847784458184204,-3.140733076083109,-1032918.6126895512,1254725.0293090348,1535428.6538787768
9,6916.1529488646165,7909.467556992169,9047.082205203174,916.2266810962175,712.7632878946084,680.6852923304067,471.48381761321633,34.54729629589674,23872.70271105996,2.9922799335665604,-0.32994893897098176,-7.782159915987116,-3335920.140864107,3263350.0084205833,5603967.609140409
10,3040.319574171461,3033.136085618072,6439.338691133593,537.3297771144686,343.1213075180482,645.0924923126082,833.8261930336691,829.2046579647836,12512.794350923126,1.956055673567692,0.5990443085931219,3.8608335044673536,-1292814.3298780913,-1142074.5653764773,-2737858.5944426334
11,508.5921488391806,1743.203880087699,9663.077367204274,223.44142194821805,573.9291594599672,994.1682233899879,129.19468673947327,267.4369843175669,11914.873396131154,2.044024113345515,0.19920606062805613,-4.064921751424003,-351899.2679331346,602400.9463911683,2776834.702193819
