,x0,x1,x2,x3,x4,x5,x6,x7,g_4,g_5,g_6
0,2148.4796847315342,1163.2705877157914,1877.0771631859038,595.8560778165554,817.2134014908412,976.9976413492427,885.5407744089869,320.8586522817248,-14.20145279707651,-11.006855725113434,11.839806573793691
1,5483.512643478253,5070.637247095387,3168.0939294345753,264.0300086444935,721.1802017367137,512.0646080333885,741.6778929228896,340.8447073615118,-14.568279989250641,-14.430989349569256,13.387783071652837
2,371.4905546571905,5033.684577200665,4452.890378776869,12.618994244802034,533.0734568222389,37.04272064786864,947.6880463183553,709.5767545630925,-10.808322518976526,-15.21577576765957,-13.674677692502105
3,7878.778575432059,9086.787986136891,2942.2069732780437,740.0709349800487,568.1246040718697,830.1982079060484,557.4320498957198,793.1883236156153,-15.467946492843973,14.183390727427922,-13.632184362994154
4,6990.021421895858,5777.459847565769,5380.645203938158,405.76633410986574,927.8227022275397,49.831533779004346,414.3827399823748,882.3486423585938,13.313784411963015,13.309325020973056,-13.622990743384676
5,3173.6911613879106,2808.516219322352,6134.092106672505,79.91267300512965,741.947535098957,235.01261752587658,17.00154674115733,186.96178311349064,-13.006343709271624,13.819733126466,14.844939200814295
6,1196.2720795694972,3406.130435115654,4974.007577519726,316.9546239885088,158.1668253741647,143.96817302556326,442.2481658754945,302.00151419607397,11.761334067957046,-13.345909878903415,11.843301331103067
7,8483.859036891135,7502.897986689543,6542.820084507881,291.0993644958858,601.0212447731161,619.9106311498035,460.29311615994453,398.9938185453337,-15.262806004728091,-13.689995075770154,13.882493267773647
8,4733.102311904653,2676.449578211451,2258.979240820561,413.34033296061347,999.6010481327107,355.59815680057267,926.5687942118263,556.5345184223512,-13.76280217711678,-13.370480796858105,-12.421690056017985
9,1908.055160933159,1697.8906835309797,8615.647107875546,320.0351814627376,337.1917885205354,776.8778407511467,591.8620491336967,890.0677155476268,-13.918210516976568,-12.994728957306124,-15.287148403477874
10,2594.8452190073185,6070.034531352843,2149.605506462267,572.5027087390891,384.6948099605754,437.8193483154715,589.4823746920378,623.1403590656428,-13.087436739578076,-12.73029226433667,-12.320748147798293
11,8722.113620412521,1886.2019259774445,3654.4716174168425,810.3504804893217,836.6288783154636,271.6446388929883,424.8686035160602,268.66736128691554,-13.715852604823274,13.541002204520426,14.025794212506169
12,9279.682590397735,1606.3080556351235,6992.271440529103,191.63445372181062,979.2873922357593,707.6350345118223,663.0936451414575,633.0064763711513,-15.531522135023858,12.333843309746072,14.01687683875073
13,3032.126261825632,6798.448108480101,3549.47150628931,979.867392402977,174.5798692496037,94.12193675893415,767.7760168001423,613.0708763268799,13.529222260821482,12.983753528020827,-13.518265584390724
14,9409.662772393305,9433.90740385571,9641.68071946081,355.7784383348931,124.2522616535719,905.5464602676263,224.64541135072625,179.0259342673796,-15.812490329620541,13.761782843098596,12.926981097944065
15,980.7969733935896,2469.9885318903503,3337.527839853773,989.6960432739302,61.104777355524924,320.4518380764971,728.1225354186151,999.1529920645797,13.171525032964215,-13.1512550013048,-14.525281286086015
16,5565.453955655192,4560.435775838361,5585.595774729713,276.0669481469176,557.6737303800825,969.7652132727363,541.6484675166047,923.5346400890767,-15.361777976095807,-13.663710428728036,-14.598377995306885
17,3317.74652673336,7645.8368600396725,6421.118770640378,921.9246892098164,695.0220818873642,428.8333705372634,896.8898653454223,945.1367400789552,-12.914232276887505,-11.431900642562404,-14.554382318705548
18,7985.194027709374,8804.740254452481,8884.943306535759,674.5020555979112,142.09067832580342,341.59958904090087,269.0484129610214,315.13075241564707,-14.187397807361055,14.881737657473344,-13.373400568821006
19,2046.8846298209744,5477.929136334263,2091.131743204831,847.1519070900142,951.2742399224657,210.16714885911315,607.2855180419348,664.6175325239775,12.892012558136775,14.183014158008692,-13.17827036548919
20,5732.473002051766,7348.765626185009,1041.4390615518646,161.90669164146678,408.6050233783586,488.5754621033543,29.941862188917558,27.31904495926332,-14.592957786580651,14.060926247344778,13.346425791397731
21,3708.718646630603,8537.183014814082,9036.138950470377,135.68305628749692,972.8866675486096,12.728740260016133,488.6464371076214,249.16908448499,12.775359569845445,-14.491923227154533,15.493988775643782
22,5802.8398492669485,8375.394169556494,7753.504272939256,228.24476154448053,222.19315880434917,62.20031824008314,917.3046775406875,47.25878715998556,12.695317926497099,-15.569691708335563,14.53377587082075
23,4186.117209596614,9586.130742171545,1591.7023505434433,475.29136368722567,905.2402336882162,503.4416381946517,144.24535178331845,44.978569543119384,-14.13477310218076,15.126781607943425,12.783194107364528
24,8288.011336899446,5637.2625241642845,1903.7885954358767,618.5945306273294,948.8251541579943,743.2146532901604,157.84612310339057,824.2871361674918,-15.404502821830736,14.917500140555008,-13.69330882967607
25,1323.9933724541645,7001.933560107193,3911.40839941764,872.6010969264357,754.4172007254001,594.8826859131605,392.20008208148806,803.2926246614894,-9.340390808648307,14.98365112255625,-13.62582081727736
26,4089.890184160584,6554.409993297951,2489.882126862085,943.757753397704,419.39886834077515,579.258085710671,81.02095382724974,79.01361009151717,-14.044225159336559,15.424805078992181,13.86336981269596
