,x0,x1,x2,x3,x4,x5,x6,x7,g_4,g_5,g_6
0,2617.335436527288,1238.5085272762385,4643.4400500721085,249.87225662636015,942.9758258250032,179.34579721929413,732.1090543752972,624.8480551319172,-23877595.93911679,47762150.16078947,56933285.45943409
1,1082.7260487146318,4899.448259522709,4266.748398588957,394.8989277353684,922.0053700628093,920.4010106551573,860.4956756135551,427.69219456479004,-76495760.473354,-122239983.97348048,98659678.06309626
2,5619.467249828036,9054.089475033352,2452.801443483289,278.05293440633943,218.18491546659766,972.270097689792,25.720030527384264,483.7171574225426,-203038309.5366325,141978369.55745137,18076876.80915552
3,3185.914219166439,6207.452656938147,2599.0563860776087,885.3177006419706,802.9319052721115,159.19676960659828,454.569401082704,478.5708062826553,64512465.46158106,152599776.79988608,24394300.673574
4,2021.8227907147875,2471.2098284489193,8064.778596124408,510.8360243199782,300.39576012210665,504.59154715204687,600.7833349390123,457.6956079137272,-65237343.17178711,-65944361.5747423,-84019938.0809418
5,4486.232080477049,2032.5359093197023,6855.042938007007,906.7650881906644,952.8701763647301,605.1358989442599,791.9342205963379,669.6659843826743,-121185890.11435552,49894216.86037383,86222906.06742406
6,7978.486440104132,9026.706982033802,9962.726448157597,840.4050197291756,268.2014137984792,958.251488758448,922.6144688630984,978.8720104285189,-229416158.2325085,-115966108.28313763,-233809086.32024407
7,181.34010981749537,9750.256524044276,8205.045676694586,148.34148031769155,857.8133604441458,414.70356351010076,366.27086566246686,211.3883746227951,-8245916.925306512,-106953174.96062005,196196594.2280203
8,3906.06048068323,2146.7385192434467,1616.5868344120624,35.67440871605772,568.1445954467234,618.7458301492096,289.6074179827536,911.1504903763176,-137906078.10973543,29995923.441704325,-81456430.59260562
9,1271.9552053653751,8504.889040101674,8920.408467774601,718.5305326782524,50.138823243002136,509.91697664671204,776.6368665810271,574.6678417459838,-3748547.310644102,-110823109.86733894,-177644743.61494377
