,x0,x1,x2,x3,f_1,f_2,g_1,g_2,g_3,g_4
0,4.585129415100049,0.390329841159051,3.0024791951517953,3.0726789280150983,15.452415834697081,0.026394709811181465,13590.696806852711,29981.80494633594,-1.5124504870849504,5155466.204495273
1,3.2525179545664145,1.8294817623564148,1.0707391889890274,4.1732046850544116,24.78334647271784,0.42850245396534953,13594.640028868269,29894.65996606255,0.9206867304879971,4880228.1886302
2,1.540374374510707,4.881820294571484,4.0721377193720505,1.0658387415595056,16.738942820588427,0.030501080168440314,13596.107295006525,29971.483637976544,-0.4745356329512014,276530.6084637922
3,1.6091325873866338,6.389281969749753,6.719169840706445,4.12328850580826,45.45281438414515,0.0017550258350602632,13597.92712535137,29997.292580358535,2.514155918421626,24705477.450571936
4,0.6167305154173401,4.447649928251804,3.8310685222558805,4.082468683862569,15.749779748493081,0.009562940917136852,13586.890731872765,29991.588608741058,3.4657381684452284,15045656.997784665
5,2.5941302060084723,2.557924292181237,3.233928645952645,3.6131047121272934,28.323926263361244,0.017963966890940045,13596.25626714073,29986.662048874692,1.0189745061188211,8968319.911533885
6,0.9822451405939006,1.9466912023260325,1.7999979383267404,0.43709149011833714,2.67844395759559,0.8611637095552866,13573.60316318489,29644.111323575205,-0.5451536504755634,3237.399229618455
7,2.184709224695425,5.976523912453843,4.490157243509385,1.5995333579758397,38.41515863629453,0.015159893212940902,13598.016237212749,29984.371613803873,-0.5851758667195854,1032913.3259738862
8,0.20017932999141702,2.897523801046684,5.220266175286789,3.0431094861065024,13.042500591886814,0.005070824418165796,13552.934835649614,29993.922462277584,2.8429301561150853,8114968.205772154
9,0.9500944760462123,1.4321452128617458,1.510066439473042,4.3081040963961765,6.258097992550958,0.14797888083051491,13559.55342459945,29948.695880733765,3.3580096203499643,7478189.049415131
10,2.8598798193982766,0.987886280123476,9.809356537590242,0.9955474449692613,15.967586607375898,0.002336095387741537,13596.14106280206,29994.73876701333,-1.8643323744290154,447106.05286090466
11,0.5302878396763134,6.844692551962351,5.394645797299836,0.41847176659340013,4.3902191524685374,0.03341328128418103,13591.809862921342,29958.6154245642,-0.1118160730829133,15697.448666706165
12,1.3762271151179721,0.5205845496868238,9.244145480256353,1.3353022341533969,9.712377753656666,0.0020811060109021547,13582.752632004693,29995.583101517306,-0.04092488096457525,1047077.2628020458
13,2.0338265880804682,0.7368637815300783,4.796972667454861,4.442209467513939,18.4751472804589,0.004476858098356528,13587.442502178454,29995.06943129069,2.4083828794334705,23532146.9228773
14,0.5718548040769839,7.941732384758576,9.107379294049093,1.5216220856436604,17.49775569119975,0.0019097961737323597,13595.681322177183,29996.00665451131,0.9497672815666766,1537234.8445227414
15,4.0048593613323895,9.513436323286454,0.5102816033488166,1.1763084371668142,169.24123913845685,14.045045408477026,13599.027964425934,28354.531770119866,-2.828550924165575,47000.99043149106
16,0.1855803673244149,6.414444223484999,2.2889066698782097,0.9022603675329763,2.272349058865216,0.2028887464642511,13554.142492202207,29893.379065172772,0.7166800002085614,95817.3860426348
17,3.6387683256314465,5.809226828282909,4.609153386601855,2.7733766256151426,97.15432097906891,0.008083543127809647,13599.007123872163,29991.445800723224,-0.8653917000163038,5531469.690311241
18,4.241802426995986,5.540435495059159,7.804015489478199,2.552871786816738,128.85590230878876,0.0018092172594770485,13599.385364876027,29996.75835623339,-1.6889306401792479,6548229.802327321
19,0.778899015467704,5.613004280067009,0.8228078579539579,1.4490799006395358,4.886934832115131,2.719483758919084,13584.491925985776,29486.262411792064,0.6701808851718318,152336.15613444956
20,1.9205359669985391,9.129520492442712,1.0947552606840878,2.609814766271077,40.379125582703814,0.6410815637111361,13597.42622249653,29838.866154857064,0.6892787992725378,1215021.4851169253
21,2.3224149240022354,9.806021612443354,6.027843046526758,2.1149848619836904,73.02925989673587,0.004738937969100365,13598.959725098746,29993.441577332535,-0.20743006201854497,3057892.5037881467
22,4.42488996221756,8.677337246469301,2.137107836247311,0.9279995656395603,189.8531083042487,0.24235222472863707,13599.261879780186,29881.086848280716,-3.496890396578,97909.05810496882
23,1.0974177907745468,9.44388505552648,3.148853682755025,2.047275077870282,19.835426427542757,0.03434317571499659,13596.29905857042,29975.171563317628,0.9498572870957354,1587885.2783472307
24,3.4263075230499203,7.826889571468323,7.9778450478729654,2.8662533122522746,125.51758636188079,0.0015083521056427386,13599.375617705211,29997.237229734998,-0.5600542107976456,9417305.535407122
25,0.41079717303438434,0.6080760046773908,9.492020820412433,1.8883720853021682,12.710577899443425,0.0013592848475124915,13547.066854385104,29997.037723452522,1.4775749122677837,3023308.793889051
26,3.5497443966526614,0.17930225644291303,2.777537873168192,4.63700589952513,11.281838238888483,0.022093090783721042,13569.381903534988,29985.911235523363,1.0872615028724688,16518099.744030697
27,3.0217144995225786,5.324234725085563,3.517224281114058,2.694418402833513,62.51524979254992,0.018724441384531262,13598.400737759075,29984.879527066536,-0.3272960966890657,4006220.9932359257
