,x0,x1,x2,x3,x4,x5,x6,x7,f_1,g_1,g_2,g_3,g_4,g_5,g_6
0,5084.154450519115,4648.0707835763515,1093.6255033221946,761.9878645381177,82.89651691840898,166.1867318446415,339.78994768416544,479.1234013267579,10825.85073741766,1.3204364909568982,-1.848253499838858,2.9622688440834897,215152.36709171894,1113541.6176910172,609434.881813112
1,8186.3002451548855,9810.809243577325,5683.534361366177,881.2233840383127,851.5796501863812,508.68820384538077,800.9231790303039,763.2148435801134,23680.643850098386,2.474778969709234,0.928198612945931,-1.8836480660626773,-2694625.5730277756,750755.3262388115,-376724.7107837526
2,4738.7065077435445,6883.1508986604,9332.95354068235,796.9243195672049,689.7948693375362,357.2252070011283,356.34498327973466,163.59107968965412,20954.8109470863,1.8853738164208331,-0.3769611673748351,-6.262037896478821,-638145.1438977028,2898662.241711217,4436548.348370831
3,673.0844407923153,3788.060251976405,4370.375502998742,946.2219120049732,902.1346003577578,747.5136301869393,288.77733712279377,979.2048740719994,8831.520195767462,3.2343388554797814,-0.38827493631105414,-0.22929726285758423,269352.80773054465,2435330.5224296898,-1342162.537144524
4,219.0861664179137,7092.400762464665,4729.02225238248,725.2698422554328,788.5391809601864,337.7201959195207,451.2108504947189,178.34315640619047,12040.509181265057,1.6574750954373836,0.28620047299868134,-7.101960245539959,468976.40592259925,2022822.8755049268,2164282.626030707
5,9734.214995541792,1307.1633691278248,8514.78505426319,246.14662932556143,999.3434431044709,29.280312339057126,57.59820613651902,60.332557080429716,19556.163418932807,-0.31143264583845365,1.0269875497885712,-10.390108860240412,810189.3020145579,1187959.6093231644,6747117.250346764
6,3284.1064358885014,9549.780954613367,7639.590689693384,177.69594905795637,660.4412783219113,819.0532198049417,662.403116405863,821.9344240009583,20473.47808019525,1.491872922157245,1.862871114174545,0.6149314567904696,-2296700.8268855,-4025415.6137236888,-1634844.7279837225
7,8885.06270769456,8010.5111765704105,2846.9681190308747,353.00572643551266,109.73287976440251,676.8901502762981,885.5081735882623,13.140397953974883,19742.542003295843,1.5747396917795267,0.6055883172928804,-1.9659248181042763,-4914867.34207131,-4569707.862807083,1250663.5168413508
8,1983.6419141224699,5977.054426461235,6317.71575442275,321.00401581048266,563.6309763439292,92.13570582815028,844.2324766114332,746.3622852045117,14278.412095006455,0.032849304096582266,1.7171485928621997,0.8273130886058255,199769.69596973958,-2824081.287014012,-1313521.9096746151
9,1533.8707909071286,8721.336500075908,1587.979461457236,702.6173305496072,494.17526994054174,638.306457682067,980.9001949443533,236.67479423932645,11843.186752440273,2.352309470579186,0.9311453358382196,-3.575004757012153,-323512.01433262974,-2687551.078352906,423467.29187764355
10,6973.764355712092,3010.3652113525104,8468.308111595516,971.8985407459479,803.5995572629424,791.3876856830739,199.45877231222022,277.3241963147242,18452.43767866012,3.4082155660725544,-0.9221005279269632,-6.262753609482182,-4094993.4712507515,2114952.077404326,3697663.0148932985
11,6261.442267471463,4784.343277497488,8887.729741969673,530.8180192780266,509.55705716667006,119.29792427093518,157.6785560733097,570.6868211172051,19933.515286938626,0.6252898588724043,-0.658956015095117,-0.38870236049464946,238181.74596186954,1758651.0797133127,-567197.464099431
12,2464.6859900992285,2468.9925907983406,3886.5326002175652,500.2965821147427,148.37816400268204,406.3191427887529,508.7738320426574,662.7680898444124,8820.211181115134,1.2665393122587392,-0.6078614651735081,4.143899258417304,-421400.421209579,-460828.2899024429,-1120138.626014086
13,7613.662906168687,8176.30698659461,9736.505877764708,571.65435651252,21.84860840573087,443.64840107943104,252.4452605835032,931.8471298259655,25526.475770528006,1.5382568939798777,-1.743401218808215,8.099985214202347,-2223378.251581087,1922694.3760954835,-7664827.473579634
14,2587.8630432127798,4356.339007682801,5471.648573266199,597.1095783335874,269.7227099688096,473.2651297333575,20.956001756784126,904.2181662930614,12415.85062416178,1.6759367701673624,-1.7660771665199841,5.344954563242518,-551701.537928114,2100686.7146015153,-2896042.9332625014
15,6395.683918273678,7542.252164859234,7364.146841937013,134.75653223920722,927.1363197308087,264.7817813202272,675.3424905029157,528.3364435148264,21302.082925069924,-0.001154216101413974,2.6693056949862934,-4.9879987621598225,-1024928.5212169072,-3086760.879642456,1868980.0496737757
16,5707.969646413855,8944.424848314482,6229.099933417538,870.8915785484135,589.2363440725001,225.34505612414475,789.1608582945953,351.0149161444886,20881.494428145874,1.7405915866813957,0.2687640595467047,-3.3822142792801144,-73056.83488613194,378965.24201399856,1260814.2206637566
17,8371.213148062254,1578.2128552668842,3052.830331246549,93.37736319757846,340.7372998077533,182.6905783134505,626.9206243019773,623.7434869371502,13002.256334575686,-0.30983014622242766,1.1857014022803805,1.8300618712939696,-697739.396014035,-532844.9127532595,-465813.1215184429
